Product_ID,Product_Category,Year,H1_Revenue,H2_Revenue,Yearly_Revenue,H1_Quantity,H2_Quantity,Yearly_Quantity,H1_Revenue_Percentage,H2_Revenue_Percentage
P00157142,Patio & Garden,2017,3966.27,2255.33,6221.60,51,29,80,63.75,36.25
P00133742,Health & Beauty,2017,3198.72,3002.88,6201.60,49,46,95,51.58,48.42
P00022542,Health & Beauty,2017,2765.20,3434.20,6199.40,62,77,139,44.60,55.40
P00033042,Health & Beauty,2017,2575.86,3618.47,6194.33,42,59,101,41.58,58.42
P00057742,Electronics,2017,3546.50,2624.00,6170.50,173,128,301,57.48,42.52
P00128242,Health & Beauty,2017,3001.68,3138.12,6139.80,66,69,135,48.89,51.11
P00024042,Baby,2017,3367.22,2769.81,6137.03,62,51,113,54.87,45.13
P00223642,Patio & Garden,2017,2421.36,3699.30,6120.66,36,55,91,39.56,60.44
P00125342,Patio & Garden,2017,3765.65,2305.50,6071.15,49,30,79,62.03,37.97
P00085342,Automotive,2017,3217.49,2819.45,6036.94,97,85,182,53.30,46.70
P00152742,Health & Beauty,2017,2488.50,3539.20,6027.70,45,64,109,41.28,58.72
P00118042,Toys,2017,3622.02,2378.64,6000.66,67,44,111,60.36,39.64
P00284842,Grocery,2017,2691.15,3306.27,5997.42,35,43,78,44.87,55.13
P00154242,Toys,2017,3056.16,2928.82,5984.98,48,46,94,51.06,48.94
P0096542,Home & Kitchen,2017,2855.64,3125.04,5980.68,53,58,111,47.75,52.25
P00303342,Grocery,2017,3489.92,2461.64,5951.56,112,79,191,58.64,41.36
P00183442,Grocery,2017,2092.23,3827.25,5919.48,41,75,116,35.34,64.66
P00303142,Health & Beauty,2017,2824.80,3081.60,5906.40,44,48,92,47.83,52.17
P00214142,Toys,2017,3106.94,2790.98,5897.92,59,53,112,52.68,47.32
P00229742,Grocery,2017,2412.67,3420.95,5833.62,67,95,162,41.36,58.64
P00119742,Health & Beauty,2017,2808.75,3018.75,5827.50,107,115,222,48.20,51.80
P00030942,Clothing,2017,2933.02,2877.68,5810.70,53,52,105,50.48,49.52
P00184142,Toys,2017,2911.80,2880.15,5791.95,92,91,183,50.27,49.73
P00295742,Toys,2017,2940.96,2818.42,5759.38,48,46,94,51.06,48.94
P00069042,Home & Kitchen,2017,2790.36,2945.38,5735.74,36,38,74,48.65,51.35
P00120942,Toys,2017,3184.80,2547.84,5732.64,40,32,72,55.56,44.44
P00215642,Toys,2017,2608.92,3116.21,5725.13,36,43,79,45.57,54.43
P00320442,Household Essentials,2017,2751.60,2957.97,5709.57,40,43,83,48.19,51.81
P00274442,Grocery,2017,2216.67,3474.78,5691.45,37,58,95,38.95,61.05
P00157342,Toys,2017,2905.08,2769.96,5675.04,43,41,84,51.19,48.81
P00058342,Home & Kitchen,2017,2972.59,2696.07,5668.66,43,39,82,52.44,47.56
P00069242,Toys,2017,3219.50,2446.82,5666.32,50,38,88,56.82,43.18
P00349442,Household Essentials,2017,2233.68,3432.24,5665.92,41,63,104,39.42,60.58
P00145942,Household Essentials,2017,2854.18,2804.97,5659.15,58,57,115,50.43,49.57
P00057242,Health & Beauty,2017,2983.10,2594.00,5577.10,46,40,86,53.49,46.51
P0096442,Clothing,2017,2454.30,3120.90,5575.20,81,103,184,44.02,55.98
P00246142,Grocery,2017,2987.94,2568.58,5556.52,57,49,106,53.77,46.23
P0094942,Clothing,2017,2649.15,2876.22,5525.37,35,38,73,47.95,52.05
P00001042,Grocery,2017,3709.44,1814.40,5523.84,92,45,137,67.15,32.85
P00006842,Health & Beauty,2017,3264.66,2254.17,5518.83,42,29,71,59.15,40.85
P00241242,Grocery,2017,3307.50,2205.00,5512.50,42,28,70,60.00,40.00
P00042142,Grocery,2017,2814.78,2683.86,5498.64,86,82,168,51.19,48.81
P00155742,Toys,2017,3038.28,2459.56,5497.84,42,34,76,55.26,44.74
P00280642,Patio & Garden,2017,2780.21,2712.40,5492.61,41,40,81,50.62,49.38
P0097342,Grocery,2017,1984.45,3507.40,5491.85,43,76,119,36.13,63.87
P00104842,Toys,2017,3102.84,2372.76,5475.60,51,39,90,56.67,43.33
P00285342,Health & Beauty,2017,2422.34,3047.46,5469.80,31,39,70,44.29,55.71
P00222942,Grocery,2017,1939.41,3519.67,5459.08,27,49,76,35.53,64.47
P00003442,Clothing,2017,2742.75,2708.25,5451.00,159,157,316,50.32,49.68
P00109542,Toys,2017,2584.76,2856.84,5441.60,76,84,160,47.50,52.50
P00173942,Grocery,2017,2808.32,2632.80,5441.12,64,60,124,51.61,48.39
P00284642,Health & Beauty,2017,2756.74,2661.68,5418.42,58,56,114,50.88,49.12
P00333042,Health & Beauty,2017,2593.50,2815.80,5409.30,35,38,73,47.95,52.05
P00219942,Household Essentials,2017,2394.24,3013.44,5407.68,58,73,131,44.27,55.73
P00002242,Household Essentials,2017,2428.80,2960.10,5388.90,32,39,71,45.07,54.93
P00047242,Grocery,2017,3126.06,2257.71,5383.77,54,39,93,58.06,41.94
P00113042,Patio & Garden,2017,2902.90,2478.63,5381.53,130,111,241,53.94,46.06
P00131042,Toys,2017,2138.15,3237.77,5375.92,35,53,88,39.77,60.23
P00048442,Health & Beauty,2017,2879.10,2495.22,5374.32,45,39,84,53.57,46.43
P00355142,Grocery,2017,2548.00,2821.00,5369.00,112,124,236,47.46,52.54
P00241542,Grocery,2017,3414.18,1950.96,5365.14,77,44,121,63.64,36.36
P00266542,Electronics,2017,1834.04,3527.00,5361.04,52,100,152,34.21,65.79
P00045342,Grocery,2017,2470.09,2873.37,5343.46,49,57,106,46.23,53.77
P00339942,Grocery,2017,2640.12,2694.00,5334.12,49,50,99,49.49,50.51
P00216742,Health & Beauty,2017,2401.89,2931.12,5333.01,59,72,131,45.04,54.96
P00271942,Health & Beauty,2017,2517.02,2813.14,5330.16,34,38,72,47.22,52.78
P00065042,Health & Beauty,2017,2569.56,2753.10,5322.66,42,45,87,48.28,51.72
P00112442,Household Essentials,2017,1980.00,3326.40,5306.40,125,210,335,37.31,62.69
P00280742,Household Essentials,2017,2914.50,2389.89,5304.39,50,41,91,54.95,45.05
P00000242,Electronics,2017,2661.04,2618.12,5279.16,62,61,123,50.41,49.59
P00048042,Grocery,2017,2954.12,2311.92,5266.04,46,36,82,56.10,43.90
P0095842,Home & Kitchen,2017,2765.95,2471.70,5237.65,47,42,89,52.81,47.19
P00117242,Toys,2017,2808.72,2418.62,5227.34,72,62,134,53.73,46.27
P00316642,Clothing,2017,1781.33,3428.22,5209.55,53,102,155,34.19,65.81
P00282742,Health & Beauty,2017,2829.02,2370.26,5199.28,37,31,68,54.41,45.59
P00196042,Clothing,2017,2684.22,2509.92,5194.14,77,72,149,51.68,48.32
P00075742,Toys,2017,3237.24,1954.56,5191.80,53,32,85,62.35,37.65
P00321942,Health & Beauty,2017,2354.76,2810.52,5165.28,62,74,136,45.59,54.41
P00260042,Health & Beauty,2017,2967.30,2192.40,5159.70,157,116,273,57.51,42.49
P00187342,Clothing,2017,2751.38,2400.14,5151.52,47,41,88,53.41,46.59
P0097142,Pets,2017,2152.72,2971.36,5124.08,71,98,169,42.01,57.99
P00042942,Grocery,2017,2539.95,2583.00,5122.95,59,60,119,49.58,50.42
P00221842,Grocery,2017,3209.22,1910.25,5119.47,42,25,67,62.69,37.31
P00028542,Household Essentials,2017,2727.45,2382.60,5110.05,87,76,163,53.37,46.63
P00014042,Grocery,2017,2958.12,2151.36,5109.48,44,32,76,57.89,42.11
P00052642,Health & Beauty,2017,2579.58,2503.71,5083.29,102,99,201,50.75,49.25
P00319042,Health & Beauty,2017,2504.70,2566.80,5071.50,121,124,245,49.39,50.61
P00026642,Toys,2017,2281.32,2788.28,5069.60,36,44,80,45.00,55.00
P00034842,Health & Beauty,2017,2550.41,2505.27,5055.68,113,111,224,50.45,49.55
P00299142,Health & Beauty,2017,3535.35,1515.15,5050.50,91,39,130,70.00,30.00
P00233642,Grocery,2017,2720.80,2312.68,5033.48,40,34,74,54.05,45.95
P00086642,Toys,2017,2121.66,2907.46,5029.12,27,37,64,42.19,57.81
P00275642,Toys,2017,2784.72,2241.36,5026.08,41,33,74,55.41,44.59
P00194542,Toys,2017,1965.44,3027.84,4993.28,37,57,94,39.36,60.64
P00145742,Grocery,2017,1706.95,3267.59,4974.54,35,67,102,34.31,65.69
P00258442,Health & Beauty,2017,2278.68,2680.80,4959.48,34,40,74,45.95,54.05
P00282242,Health & Beauty,2017,2257.56,2696.53,4954.09,36,43,79,45.57,54.43
P00158542,Health & Beauty,2017,2281.90,2666.22,4948.12,95,111,206,46.12,53.88
P00266142,Health & Beauty,2017,2584.68,2356.62,4941.30,34,31,65,52.31,47.69
P00185442,Office & School Supplies,2017,3016.40,1885.25,4901.65,40,25,65,61.54,38.46
P00042742,Health & Beauty,2017,2644.76,2251.62,4896.38,74,63,137,54.01,45.99
P00186642,Electronics,2017,1755.93,3139.39,4895.32,33,59,92,35.87,64.13
P0099242,Toys,2017,2371.32,2503.06,4874.38,36,38,74,48.65,51.35
P00014642,Toys,2017,2177.51,2687.14,4864.65,47,58,105,44.76,55.24
P00174142,Home & Kitchen,2017,2640.63,2210.76,4851.39,43,36,79,54.43,45.57
P00053842,Clothing,2017,2424.96,2424.96,4849.92,72,72,144,50.00,50.00
P00135142,Furniture,2017,2606.66,2242.94,4849.60,43,37,80,53.75,46.25
P00146042,Grocery,2017,2323.30,2522.44,4845.74,35,38,73,47.95,52.05
P00339842,Grocery,2017,1556.28,3285.48,4841.76,36,76,112,32.14,67.86
P00304142,Health & Beauty,2017,1910.72,2925.79,4836.51,32,49,81,39.51,60.49
P00221942,Grocery,2017,2761.00,2070.75,4831.75,44,33,77,57.14,42.86
P00316742,Clothing,2017,3054.72,1776.00,4830.72,43,25,68,63.24,36.76
P00016742,Grocery,2017,2526.75,2302.15,4828.90,45,41,86,52.33,47.67
P00294242,Clothing,2017,2685.32,2136.05,4821.37,44,35,79,55.70,44.30
P00261542,"Arts, Crafts & Sewing",2017,2255.70,2556.46,4812.16,30,34,64,46.88,53.13
P00085142,Health & Beauty,2017,1861.44,2947.28,4808.72,24,38,62,38.71,61.29
P00273742,Grocery,2017,2111.28,2666.88,4778.16,57,72,129,44.19,55.81
P00286842,Health & Beauty,2017,2657.60,2114.00,4771.60,44,35,79,55.70,44.30
P00140042,Grocery,2017,2459.49,2310.43,4769.92,33,31,64,51.56,48.44
P00344542,"Arts, Crafts & Sewing",2017,2941.90,1810.40,4752.30,65,40,105,61.90,38.10
P00058142,Home & Kitchen,2017,2739.72,1974.21,4713.93,68,49,117,58.12,41.88
P00230942,Health & Beauty,2017,2607.60,2098.80,4706.40,82,66,148,55.41,44.59
P00289842,Grocery,2017,1932.48,2752.32,4684.80,33,47,80,41.25,58.75
P00223542,Grocery,2017,2335.08,2335.08,4670.16,61,61,122,50.00,50.00
P00337842,Health & Beauty,2017,1968.68,2671.78,4640.46,28,38,66,42.42,57.58
P00075442,Health & Beauty,2017,2803.20,1822.08,4625.28,40,26,66,60.61,39.39
P00145642,Grocery,2017,2287.20,2334.85,4622.05,48,49,97,49.48,50.52
P00190742,Home & Kitchen,2017,2535.75,2070.00,4605.75,49,40,89,55.06,44.94
P00331542,Health & Beauty,2017,2448.60,2151.80,4600.40,33,29,62,53.23,46.77
P00277442,Grocery,2017,2895.53,1699.03,4594.56,121,71,192,63.02,36.98
P00155442,Grocery,2017,2077.74,2506.48,4584.22,63,76,139,45.32,54.68
P00045842,Health & Beauty,2017,1855.92,2708.64,4564.56,37,54,91,40.66,59.34
P00033642,Health & Beauty,2017,1943.55,2609.91,4553.46,35,47,82,42.68,57.32
P00045542,Health & Beauty,2017,2914.20,1619.00,4533.20,45,25,70,64.29,35.71
P00141542,Health & Beauty,2017,2428.40,2101.50,4529.90,52,45,97,53.61,46.39
P00134342,Health & Beauty,2017,2657.20,1860.04,4517.24,40,28,68,58.82,41.18
P00310842,Household Essentials,2017,2647.62,1863.14,4510.76,54,38,92,58.70,41.30
P00170442,Health & Beauty,2017,1871.60,2620.24,4491.84,40,56,96,41.67,58.33
P00217942,Health & Beauty,2017,2516.40,1971.18,4487.58,60,47,107,56.07,43.93
P00221342,Grocery,2017,2221.20,2252.05,4473.25,72,73,145,49.66,50.34
P00321042,Grocery,2017,2292.31,2180.49,4472.80,41,39,80,51.25,48.75
P00108842,Health & Beauty,2017,1908.60,2544.80,4453.40,30,40,70,42.86,57.14
P00237642,Health & Beauty,2017,2345.00,2100.00,4445.00,67,60,127,52.76,47.24
P00100442,Electronics,2017,2472.36,1966.65,4439.01,132,105,237,55.70,44.30
P00128342,Health & Beauty,2017,2365.80,2050.36,4416.16,30,26,56,53.57,46.43
P00111742,Office & School Supplies,2017,1990.88,2423.68,4414.56,92,112,204,45.10,54.90
P00113442,Home & Kitchen,2017,2473.88,1936.08,4409.96,46,36,82,56.10,43.90
P00244242,Grocery,2017,1776.06,2625.48,4401.54,23,34,57,40.35,59.65
P00000642,Grocery,2017,2198.94,2198.94,4397.88,67,67,134,50.00,50.00
P00051842,Clothing,2017,1562.80,2813.04,4375.84,20,36,56,35.71,64.29
P00312742,Office & School Supplies,2017,2549.36,1825.11,4374.47,88,63,151,58.28,41.72
P0098242,Grocery,2017,2027.20,2343.95,4371.15,32,37,69,46.38,53.62
P00145442,Toys,2017,2125.12,2235.04,4360.16,116,122,238,48.74,51.26
P00125042,Patio & Garden,2017,2013.00,2333.25,4346.25,44,51,95,46.32,53.68
P00344342,Toys,2017,2578.49,1760.92,4339.41,41,28,69,59.42,40.58
P00212242,Toys,2017,2319.30,2010.06,4329.36,45,39,84,53.57,46.43
P00148342,Health & Beauty,2017,2262.28,2065.56,4327.84,46,42,88,52.27,47.73
P00116642,Health & Beauty,2017,1835.60,2471.00,4306.60,26,35,61,42.62,57.38
P00114342,Grocery,2017,1991.13,2312.28,4303.41,93,108,201,46.27,53.73
P00226442,Patio & Garden,2017,1563.84,2736.72,4300.56,24,42,66,36.36,63.64
P00053942,Grocery,2017,2219.52,2080.80,4300.32,48,45,93,51.61,48.39
P00344242,Toys,2017,2337.44,1961.78,4299.22,56,47,103,54.37,45.63
P00352142,Grocery,2017,1821.68,2472.28,4293.96,56,76,132,42.42,57.58
P00198142,Electronics,2017,1998.97,2293.90,4292.87,61,70,131,46.56,53.44
P00120742,Toys,2017,1306.41,2986.08,4292.49,21,48,69,30.43,69.57
P00223942,Health & Beauty,2017,2602.05,1689.05,4291.10,57,37,94,60.64,39.36
P00016842,Grocery,2017,2023.56,2264.46,4288.02,42,47,89,47.19,52.81
P0094642,Clothing,2017,2460.15,1827.54,4287.69,35,26,61,57.38,42.62
P00362342,Health & Beauty,2017,2048.16,2228.88,4277.04,68,74,142,47.89,52.11
P00188742,Toys,2017,2007.56,2266.60,4274.16,62,70,132,46.97,53.03
P00001942,Health & Beauty,2017,2307.82,1956.63,4264.45,46,39,85,54.12,45.88
P00117942,Health & Beauty,2017,2087.65,2165.33,4252.98,215,223,438,49.09,50.91
P00223142,Health & Beauty,2017,2273.40,1978.70,4252.10,54,47,101,53.47,46.53
P00190042,Home & Kitchen,2017,2438.92,1802.68,4241.60,92,68,160,57.50,42.50
P00061142,Toys,2017,1757.13,2469.48,4226.61,37,52,89,41.57,58.43
P00184242,Sports & Outdoors,2017,2112.24,2112.24,4224.48,78,78,156,50.00,50.00
P00210342,Home & Kitchen,2017,1863.00,2359.80,4222.80,45,57,102,44.12,55.88
P00160042,Grocery,2017,1744.88,2463.36,4208.24,34,48,82,41.46,58.54
P00083842,Health & Beauty,2017,1697.84,2502.08,4199.92,38,56,94,40.43,59.57
P00233842,Grocery,2017,1604.87,2588.50,4193.37,31,50,81,38.27,61.73
P00303742,Toys,2017,2041.21,2136.15,4177.36,43,45,88,48.86,51.14
P00102242,Toys,2017,1697.96,2469.76,4167.72,44,64,108,40.74,59.26
P00119142,Home & Kitchen,2017,2313.34,1845.75,4159.09,94,75,169,55.62,44.38
P00113542,Toys,2017,2246.64,1904.76,4151.40,46,39,85,54.12,45.88
P00273942,Health & Beauty,2017,1545.72,2599.62,4145.34,22,37,59,37.29,62.71
P00248742,Health & Beauty,2017,2265.25,1878.50,4143.75,41,34,75,54.67,45.33
P00188542,Health & Beauty,2017,2289.84,1853.68,4143.52,42,34,76,55.26,44.74
P00212042,Furniture,2017,2247.70,1892.80,4140.50,38,32,70,54.29,45.71
P00306042,Electronics,2017,2176.00,1958.40,4134.40,40,36,76,52.63,47.37
P00219842,Health & Beauty,2017,2097.12,2035.44,4132.56,34,33,67,50.75,49.25
P00134942,Health & Beauty,2017,2453.66,1678.82,4132.48,38,26,64,59.38,40.63
P00275142,Health & Beauty,2017,2101.34,2028.88,4130.22,29,28,57,50.88,49.12
P00287242,Health & Beauty,2017,2364.72,1763.52,4128.24,59,44,103,57.28,42.72
P00253142,Grocery,2017,2415.05,1712.49,4127.54,55,39,94,58.51,41.49
P00236942,Pets,2017,1707.60,2419.10,4126.70,24,34,58,41.38,58.62
P00327642,"Books, Movies & Music",2017,2457.99,1665.09,4123.08,31,21,52,59.62,40.38
P00040042,Health & Beauty,2017,2133.82,1986.66,4120.48,29,27,56,51.79,48.21
P00110142,Baby,2017,1710.28,2409.94,4120.22,22,31,53,41.51,58.49
P00296042,Toys,2017,2291.03,1821.44,4112.47,161,128,289,55.71,44.29
P00087342,Health & Beauty,2017,2335.77,1766.07,4101.84,41,31,72,56.94,43.06
P00334042,Grocery,2017,1835.73,2243.67,4079.40,27,33,60,45.00,55.00
P00084942,Health & Beauty,2017,1613.45,2455.25,4068.70,23,35,58,39.66,60.34
P00046242,Toys,2017,1507.42,2556.06,4063.48,23,39,62,37.10,62.90
P00113742,Health & Beauty,2017,1476.20,2583.35,4059.55,20,35,55,36.36,63.64
P00067842,Household Essentials,2017,2298.74,1757.86,4056.60,34,26,60,56.67,43.33
P00303442,Grocery,2017,1589.20,2463.26,4052.46,40,62,102,39.22,60.78
P00120542,Toys,2017,2097.04,1954.06,4051.10,44,41,85,51.76,48.24
P00012142,Health & Beauty,2017,2058.30,1989.69,4047.99,30,29,59,50.85,49.15
P00346442,Grocery,2017,2403.01,1641.08,4044.09,41,28,69,59.42,40.58
P00303642,Toys,2017,1985.70,2051.89,4037.59,30,31,61,49.18,50.82
P00187242,Clothing,2017,1816.08,2210.88,4026.96,23,28,51,45.10,54.90
P00006942,Grocery,2017,1856.80,2158.53,4015.33,80,93,173,46.24,53.76
P00339542,Grocery,2017,1540.70,2465.12,4005.82,35,56,91,38.46,61.54
P00274242,Grocery,2017,2308.82,1688.54,3997.36,67,49,116,57.76,42.24
P00303242,Health & Beauty,2017,2211.68,1778.96,3990.64,92,74,166,55.42,44.58
P00057342,Clothing,2017,1856.52,2131.56,3988.08,54,62,116,46.55,53.45
P00255542,Health & Beauty,2017,1495.53,2492.55,3988.08,27,45,72,37.50,62.50
P00151742,Toys,2017,2137.56,1841.94,3979.50,94,81,175,53.71,46.29
P00155642,Toys,2017,1283.00,2694.30,3977.30,20,42,62,32.26,67.74
P00287442,Toys,2017,2254.46,1710.28,3964.74,29,22,51,56.86,43.14
P00017042,Toys,2017,1503.48,2460.24,3963.72,22,36,58,37.93,62.07
P00297042,Toys,2017,2098.95,1859.07,3958.02,35,31,66,53.03,46.97
P00035842,Health & Beauty,2017,1884.00,2072.40,3956.40,100,110,210,47.62,52.38
P00123142,Patio & Garden,2017,2892.14,1058.10,3950.24,41,15,56,73.21,26.79
P00177142,Toys,2017,2153.40,1794.50,3947.90,30,25,55,54.55,45.45
P00226242,Patio & Garden,2017,2162.40,1783.98,3946.38,40,33,73,54.79,45.21
P00231942,Patio & Garden,2017,2089.50,1850.70,3940.20,35,31,66,53.03,46.97
P00052542,Toys,2017,1762.54,2169.28,3931.82,26,32,58,44.83,55.17
P00041942,Health & Beauty,2017,2547.02,1384.25,3931.27,46,25,71,64.79,35.21
P00350342,Grocery,2017,2324.48,1598.08,3922.56,64,44,108,59.26,40.74
P00120642,Health & Beauty,2017,1548.30,2374.06,3922.36,30,46,76,39.47,60.53
P00209142,Health & Beauty,2017,1908.09,2011.23,3919.32,37,39,76,48.68,51.32
P00182542,Health & Beauty,2017,2113.55,1804.25,3917.80,41,35,76,53.95,46.05
P00183142,Office & School Supplies,2017,2149.20,1767.12,3916.32,45,37,82,54.88,45.12
P00072542,Health & Beauty,2017,1958.06,1958.06,3916.12,34,34,68,50.00,50.00
P00116542,Health & Beauty,2017,1730.72,2178.32,3909.04,58,73,131,44.27,55.73
P00343042,Health & Beauty,2017,2067.12,1837.44,3904.56,99,88,187,52.94,47.06
P00173042,Furniture,2017,1890.38,2012.34,3902.72,62,66,128,48.44,51.56
P00302042,Health & Beauty,2017,1876.01,2005.39,3881.40,29,31,60,48.33,51.67
P00304242,Grocery,2017,2008.72,1865.24,3873.96,28,26,54,51.85,48.15
P00149342,Furniture,2017,1554.30,2317.32,3871.62,55,82,137,40.15,59.85
P00309242,Health & Beauty,2017,1990.44,1879.86,3870.30,54,51,105,51.43,48.57
P00345742,Grocery,2017,1445.34,2423.07,3868.41,34,57,91,37.36,62.64
P00109842,Toys,2017,1712.92,2141.15,3854.07,44,55,99,44.44,55.56
P00265742,Health & Beauty,2017,1583.68,2262.40,3846.08,28,40,68,41.18,58.82
P00194242,Patio & Garden,2017,1522.92,2320.64,3843.56,21,32,53,39.62,60.38
P00206442,Grocery,2017,2000.70,1842.75,3843.45,38,35,73,52.05,47.95
P00146442,Toys,2017,2028.04,1810.75,3838.79,28,25,53,52.83,47.17
P00155142,Grocery,2017,1711.87,2125.08,3836.95,29,36,65,44.62,55.38
P00147342,Office & School Supplies,2017,1817.07,2013.51,3830.58,37,41,78,47.44,52.56
P00050442,Grocery,2017,1978.38,1841.94,3820.32,29,27,56,51.79,48.21
P00271442,"Books, Movies & Music",2017,1850.96,1959.84,3810.80,34,36,70,48.57,51.43
P00115942,Toys,2017,2084.72,1722.16,3806.88,92,76,168,54.76,45.24
P00195742,Home & Kitchen,2017,2040.50,1754.83,3795.33,50,43,93,53.76,46.24
P00260442,Grocery,2017,1606.73,2176.86,3783.59,31,42,73,42.47,57.53
P00266642,Grocery,2017,2029.30,1748.32,3777.62,65,56,121,53.72,46.28
P00116242,Toys,2017,2108.70,1648.62,3757.32,55,43,98,56.12,43.88
P00361642,Health & Beauty,2017,1686.74,2070.09,3756.83,22,27,49,44.90,55.10
P00084242,Toys,2017,1924.48,1831.36,3755.84,62,59,121,51.24,48.76
P00023042,Health & Beauty,2017,2304.80,1447.20,3752.00,43,27,70,61.43,38.57
P00111842,Toys,2017,1993.86,1752.18,3746.04,99,87,186,53.23,46.77
P00104542,Toys,2017,2054.92,1687.97,3742.89,28,23,51,54.90,45.10
P00193042,Health & Beauty,2017,2064.30,1671.10,3735.40,42,34,76,55.26,44.74
P00196342,Electronics,2017,1441.44,2293.20,3734.64,22,35,57,38.60,61.40
P00160642,Grocery,2017,2379.00,1348.10,3727.10,30,17,47,63.83,36.17
P00181542,Patio & Garden,2017,2417.80,1296.82,3714.62,110,59,169,65.09,34.91
P00130642,Patio & Garden,2017,1616.90,2097.60,3714.50,74,96,170,43.53,56.47
P00177642,Toys,2017,2095.60,1612.00,3707.60,52,40,92,56.52,43.48
P00111242,Grocery,2017,2226.40,1474.99,3701.39,80,53,133,60.15,39.85
P00282042,Health & Beauty,2017,2114.28,1585.71,3699.99,84,63,147,57.14,42.86
P00195242,Toys,2017,1278.40,2406.40,3684.80,17,32,49,34.69,65.31
P00116042,Toys,2017,1877.50,1802.40,3679.90,25,24,49,51.02,48.98
P00358342,Patio & Garden,2017,1491.00,2186.80,3677.80,30,44,74,40.54,59.46
P00080042,Health & Beauty,2017,2044.76,1623.78,3668.54,68,54,122,55.74,44.26
P00231242,"Arts, Crafts & Sewing",2017,1894.88,1749.12,3644.00,26,24,50,52.00,48.00
P00129642,Health & Beauty,2017,1674.40,1958.45,3632.85,112,131,243,46.09,53.91
P00280842,Grocery,2017,1254.40,2374.40,3628.80,28,53,81,34.57,65.43
P00151342,Baby,2017,1882.14,1737.36,3619.50,26,24,50,52.00,48.00
P00265542,Health & Beauty,2017,2551.16,1053.74,3604.90,46,19,65,70.77,29.23
P00046842,Toys,2017,1296.36,2304.64,3601.00,18,32,50,36.00,64.00
P00138442,Grocery,2017,1490.02,2106.58,3596.60,29,41,70,41.43,58.57
P00119342,Automotive,2017,1882.40,1708.64,3591.04,65,59,124,52.42,47.58
P00043542,Toys,2017,1479.92,2106.04,3585.96,26,37,63,41.27,58.73
P00115442,Toys,2017,1988.40,1590.72,3579.12,30,24,54,55.56,44.44
P00328042,Toys,2017,1449.28,2128.63,3577.91,32,47,79,40.51,59.49
P00297342,Health & Beauty,2017,1813.19,1754.70,3567.89,31,30,61,50.82,49.18
P00329642,Toys,2017,1677.76,1887.48,3565.24,32,36,68,47.06,52.94
P0098342,Grocery,2017,2201.08,1347.60,3548.68,49,30,79,62.03,37.97
P00357842,Health & Beauty,2017,1999.14,1537.80,3536.94,26,20,46,56.52,43.48
P0096742,Electronics,2017,2504.78,1031.38,3536.16,34,14,48,70.83,29.17
P00019142,Patio & Garden,2017,1554.72,1975.79,3530.51,48,61,109,44.04,55.96
P00210642,Toys,2017,1350.98,2179.00,3529.98,31,50,81,38.27,61.73
P00324742,Electronics,2017,2318.40,1209.60,3528.00,69,36,105,65.71,34.29
P00227942,Electronics,2017,1478.66,2044.03,3522.69,34,47,81,41.98,58.02
P00263442,"Arts, Crafts & Sewing",2017,1935.78,1583.82,3519.60,33,27,60,55.00,45.00
P00288342,Toys,2017,2045.08,1474.36,3519.44,43,31,74,58.11,41.89
