Store_Name,Store_ID,Supplier_Name,Supplier_ID,Product_ID,Product_Category,Total_Sales,Total_Quantity,Total_Transactions
Electro Mart,1,Sony Corporation,16,P00043042,Baby,1659.56,28,12
Electro Mart,1,Sony Corporation,16,P0096842,Home & Kitchen,1627.92,612,298
Electro Mart,1,Sony Corporation,16,P00125742,Toys,1593.67,299,151
Electro Mart,1,Sony Corporation,16,P00173142,Grocery,1592.44,41,24
Electro Mart,1,Sony Corporation,16,P00333742,Patio & Garden,1589.12,32,16
Electro Mart,1,Sony Corporation,16,P00227042,Patio & Garden,1578.26,47,25
Electro Mart,1,Sony Corporation,16,P00244542,Patio & Garden,1549.38,34,17
Electro Mart,1,Sony Corporation,16,P00347042,Toys,1505.52,36,18
Electro Mart,1,Sony Corporation,16,P00330542,Health & Beauty,1493.31,39,16
Electro Mart,1,Sony Corporation,16,P00358842,Patio & Garden,1477.56,21,13
Electro Mart,1,Sony Corporation,16,P00004042,Toys,1470.00,28,13
Electro Mart,1,Sony Corporation,16,P00252342,Automotive,1410.24,32,14
Electro Mart,1,Sony Corporation,16,P00144442,Health & Beauty,1405.35,45,24
Electro Mart,1,Sony Corporation,16,P00007942,Toys,1396.90,61,28
Electro Mart,1,Sony Corporation,16,P00206742,Patio & Garden,1393.28,32,15
Electro Mart,1,Sony Corporation,16,P00068842,Health & Beauty,1377.79,29,17
Electro Mart,1,Sony Corporation,16,P00242542,Health & Beauty,1375.92,52,27
Electro Mart,1,Sony Corporation,16,P00258142,Patio & Garden,1371.70,22,11
Electro Mart,1,Sony Corporation,16,P00043642,Health & Beauty,1362.06,69,38
Electro Mart,1,Sony Corporation,16,P00336342,Pets,1360.26,54,32
Electro Mart,1,Sony Corporation,16,P00179842,Patio & Garden,1316.00,188,92
Electro Mart,1,Sony Corporation,16,P00361742,Health & Beauty,1314.60,21,11
Electro Mart,1,Sony Corporation,16,P00166142,Health & Beauty,1306.50,75,34
Electro Mart,1,Sony Corporation,16,P00248842,Toys,1251.20,23,13
Electro Mart,1,Sony Corporation,16,P00167142,Toys,1245.93,17,8
Electro Mart,1,Sony Corporation,16,P00138142,Toys,1237.32,28,14
Electro Mart,1,Sony Corporation,16,P00252142,Toys,1235.52,108,52
Electro Mart,1,Sony Corporation,16,P00202442,Health & Beauty,1233.03,23,13
Electro Mart,1,Sony Corporation,16,P00145542,Health & Beauty,1212.38,26,13
Electro Mart,1,Sony Corporation,16,P00327142,Toys,1209.45,165,83
Electro Mart,1,Sony Corporation,16,P00328342,Health & Beauty,1200.01,217,111
Electro Mart,1,Sony Corporation,16,P00360342,Patio & Garden,1147.92,24,11
Electro Mart,1,Sony Corporation,16,P00201742,Toys,1140.53,17,9
Electro Mart,1,Sony Corporation,16,P00219642,Toys,1138.50,22,11
Electro Mart,1,Sony Corporation,16,P00131442,Household Essentials,1126.72,32,15
Electro Mart,1,Sony Corporation,16,P00071542,Health & Beauty,1094.40,19,10
Electro Mart,1,Sony Corporation,16,P00309542,Health & Beauty,1083.60,56,27
Electro Mart,1,Sony Corporation,16,P00060942,Health & Beauty,1060.50,25,13
Electro Mart,1,Sony Corporation,16,P00008342,Health & Beauty,1057.75,25,15
Electro Mart,1,Sony Corporation,16,P00171442,Toys,1022.07,21,10
Electro Mart,1,Sony Corporation,16,P00240642,Toys,1017.38,91,46
Electro Mart,1,Sony Corporation,16,P00308442,Health & Beauty,1008.60,30,14
Electro Mart,1,Sony Corporation,16,P00318442,Toys,1007.60,20,10
Electro Mart,1,Sony Corporation,16,P00291842,Health & Beauty,1001.16,36,17
Electro Mart,1,Sony Corporation,16,P00055342,Health & Beauty,992.88,14,5
Electro Mart,1,Sony Corporation,16,P00162542,Health & Beauty,961.92,18,11
Electro Mart,1,Sony Corporation,16,P00200942,Home & Kitchen,955.50,26,12
Electro Mart,1,Sony Corporation,16,P00311742,Health & Beauty,940.80,40,21
Electro Mart,1,Sony Corporation,16,P00093442,Toys,926.59,31,17
Electro Mart,1,Sony Corporation,16,P00129942,Toys,880.84,76,38
Electro Mart,1,Sony Corporation,16,P0093742,Household Essentials,831.45,15,10
Electro Mart,1,Sony Corporation,16,P00326042,Electronics,824.32,16,9
Electro Mart,1,Sony Corporation,16,P00012542,Health & Beauty,816.31,11,5
Electro Mart,1,Sony Corporation,16,P00369342,Patio & Garden,801.60,32,15
Electro Mart,1,Sony Corporation,16,P00216442,Health & Beauty,797.01,93,47
Electro Mart,1,Sony Corporation,16,P00022242,Health & Beauty,733.38,17,10
Electro Mart,1,Sony Corporation,16,P00143942,Health & Beauty,718.59,17,9
Electro Mart,1,Sony Corporation,16,P00294642,Toys,709.60,16,8
Electro Mart,1,Sony Corporation,16,P00305842,Grocery,709.28,13,6
Electro Mart,1,Sony Corporation,16,P00366442,Toys,705.60,252,126
Electro Mart,1,Sony Corporation,16,P00242642,Baby,702.78,17,7
Electro Mart,1,Sony Corporation,16,P00283442,Toys,682.75,25,13
Electro Mart,1,Sony Corporation,16,P00063242,Furniture,676.80,9,5
Electro Mart,1,Sony Corporation,16,P00101642,Pets,667.05,15,7
Electro Mart,1,Sony Corporation,16,P00163542,Electronics,646.72,188,98
Electro Mart,1,Sony Corporation,16,P00197842,Household Essentials,638.40,28,12
Electro Mart,1,Sony Corporation,16,P00215542,Grocery,598.78,91,45
Electro Mart,1,Sony Corporation,16,P00100542,"Arts, Crafts & Sewing",594.72,21,12
Electro Mart,1,Sony Corporation,16,P00053642,Baby,593.68,164,81
Electro Mart,1,Sony Corporation,16,P00279742,"Arts, Crafts & Sewing",560.28,46,23
Electro Mart,1,Sony Corporation,16,P00277042,Baby,557.83,13,7
Electro Mart,1,Sony Corporation,16,P00016942,Health & Beauty,555.56,86,43
Electro Mart,1,Sony Corporation,16,P00287942,Toys,551.82,102,52
Electro Mart,1,Sony Corporation,16,P00019642,Toys,537.12,36,18
Electro Mart,1,Sony Corporation,16,P00234042,Grocery,528.60,20,9
Electro Mart,1,Sony Corporation,16,P00038342,Electronics,525.98,26,13
Electro Mart,1,Sony Corporation,16,P00091242,Toys,525.77,7,5
Electro Mart,1,Sony Corporation,16,P00271342,Toys,510.72,112,56
Electro Mart,1,Sony Corporation,16,P00028742,Health & Beauty,495.50,25,12
Electro Mart,1,Sony Corporation,16,P00263342,Toys,466.96,13,6
Electro Mart,1,Sony Corporation,16,P00061342,Home & Kitchen,456.03,81,44
Electro Mart,1,Sony Corporation,16,P00219442,Toys,450.72,72,34
Electro Mart,1,Sony Corporation,16,P00337042,Baby,428.32,8,4
Electro Mart,1,Sony Corporation,16,P00355442,Appliances,424.83,7,4
Electro Mart,1,Sony Corporation,16,P00012442,Baby,394.10,14,7
Electro Mart,1,Sony Corporation,16,P00257342,Toys,385.44,6,3
Electro Mart,1,Sony Corporation,16,P00153042,Appliances,381.48,11,7
Electro Mart,1,Sony Corporation,16,P00155042,Household Essentials,380.76,114,55
Electro Mart,1,Sony Corporation,16,P00237342,Toys,375.04,8,4
Electro Mart,1,Sony Corporation,16,P00167042,Electronics,347.95,5,2
Electro Mart,1,Sony Corporation,16,P00157242,"Arts, Crafts & Sewing",339.36,7,4
Electro Mart,1,Sony Corporation,16,P00141142,Health & Beauty,336.42,7,4
Electro Mart,1,Sony Corporation,16,P00059042,Health & Beauty,333.00,50,28
Electro Mart,1,Sony Corporation,16,P00353642,Health & Beauty,330.65,5,3
Electro Mart,1,Sony Corporation,16,P00331442,Toys,326.82,78,41
Electro Mart,1,Sony Corporation,16,P00261042,Patio & Garden,319.92,8,4
Electro Mart,1,Sony Corporation,16,P00024542,Grocery,311.80,20,10
Electro Mart,1,Sony Corporation,16,P00239342,Toys,298.96,37,19
Electro Mart,1,Sony Corporation,16,P00290442,Patio & Garden,290.12,4,3
Electro Mart,1,Sony Corporation,16,P00255442,Toys,288.96,32,13
Electro Mart,1,Sony Corporation,16,P00287142,Health & Beauty,287.28,108,48
Electro Mart,1,Sony Corporation,16,P00172142,Toys,283.42,74,37
Electro Mart,1,Sony Corporation,16,P00189942,Clothing,261.46,17,7
Electro Mart,1,Sony Corporation,16,P00275442,Toys,259.50,15,8
Electro Mart,1,Sony Corporation,16,P00278142,Patio & Garden,254.50,25,13
Electro Mart,1,Sony Corporation,16,P00067042,Toys,233.92,8,4
Electro Mart,1,Sony Corporation,16,P00103142,Grocery,231.12,4,3
Electro Mart,1,Sony Corporation,16,P00275242,Health & Beauty,226.35,9,7
Electro Mart,1,Sony Corporation,16,P0097442,Toys,222.86,11,6
Electro Mart,1,Sony Corporation,16,P00299642,Toys,221.52,24,9
Electro Mart,1,Sony Corporation,16,P00107942,Toys,218.40,3,1
Electro Mart,1,Sony Corporation,16,P00329142,Grocery,202.85,5,3
Electro Mart,1,Sony Corporation,16,P00291142,Toys,199.00,5,2
Electro Mart,1,Sony Corporation,16,P00329042,Toys,198.72,3,1
Electro Mart,1,Sony Corporation,16,P00140542,Grocery,195.65,43,23
Electro Mart,1,Sony Corporation,16,P00270742,Health & Beauty,193.27,11,7
Electro Mart,1,Sony Corporation,16,P00199242,Health & Beauty,189.15,5,2
Electro Mart,1,Sony Corporation,16,P00285142,Toys,161.91,3,1
Electro Mart,1,Sony Corporation,16,P00365542,Health & Beauty,158.24,43,23
Electro Mart,1,Sony Corporation,16,P00185942,Electronics,155.10,2,1
Electro Mart,1,Sony Corporation,16,P00008942,Toys,138.28,2,1
Electro Mart,1,Sony Corporation,16,P00181042,Patio & Garden,132.20,10,7
Electro Mart,1,Sony Corporation,16,P00164042,Clothing,130.54,61,27
Electro Mart,1,Sony Corporation,16,P00077342,Toys,117.99,3,1
Electro Mart,1,Sony Corporation,16,P00076242,Health & Beauty,117.52,13,6
Electro Mart,1,Sony Corporation,16,P00205542,Health & Beauty,111.60,10,4
Electro Mart,1,Sony Corporation,16,P00224842,Toys,110.74,49,23
Electro Mart,1,Sony Corporation,16,P00201142,Health & Beauty,93.78,3,3
Electro Mart,1,Sony Corporation,16,P00169842,Toys,82.78,2,1
Electro Mart,1,Sony Corporation,16,P00006642,Toys,82.16,4,2
Electro Mart,1,Sony Corporation,16,P00364342,Toys,79.48,2,1
Electro Mart,1,Sony Corporation,16,P00206542,Toys,76.38,1,1
Electro Mart,1,Sony Corporation,16,P00272742,Pets,75.20,2,2
Electro Mart,1,Sony Corporation,16,P00293942,Toys,73.80,6,4
Electro Mart,1,Sony Corporation,16,P00314742,Appliances,71.21,1,1
Electro Mart,1,Sony Corporation,16,P00076942,Grocery,68.32,14,5
Electro Mart,1,Sony Corporation,16,P00144942,Toys,68.10,1,1
Electro Mart,1,Sony Corporation,16,P00208642,Toys,65.43,3,1
Electro Mart,1,Sony Corporation,16,P00012342,Toys,63.46,2,1
Electro Mart,1,Sony Corporation,16,P00069642,Toys,54.54,3,1
Electro Mart,1,Sony Corporation,16,P00229542,Grocery,52.08,8,4
Electro Mart,1,Sony Corporation,16,P00214742,Health & Beauty,50.75,25,12
Electro Mart,1,Sony Corporation,16,P00054742,Toys,50.49,9,4
Electro Mart,1,Sony Corporation,16,P00202642,Toys,49.60,8,4
Electro Mart,1,Sony Corporation,16,P00061542,Health & Beauty,46.64,22,11
Electro Mart,1,Sony Corporation,16,P00364742,Patio & Garden,45.11,13,6
Electro Mart,1,Sony Corporation,16,P00301942,Health & Beauty,42.84,3,1
Electro Mart,1,Sony Corporation,16,P00299042,Toys,40.38,2,1
Electro Mart,1,Sony Corporation,16,P00005842,Toys,33.93,9,5
Electro Mart,1,Sony Corporation,16,P00314942,Toys,33.81,3,2
Electro Mart,1,Sony Corporation,16,P00315142,Automotive,30.40,1,1
Electro Mart,1,Sony Corporation,16,P00162842,Grocery,30.00,4,3
Electro Mart,1,Sony Corporation,16,P00016242,Toys,27.12,6,2
Electro Mart,1,Sony Corporation,16,P00325342,Patio & Garden,26.16,2,1
Electro Mart,1,Sony Corporation,16,P00318842,Health & Beauty,22.62,6,3
Electro Mart,1,Sony Corporation,16,P00167242,Toys,20.07,3,1
Electro Mart,1,Sony Corporation,16,P00063742,Toys,15.05,1,1
Electro Mart,1,Sony Corporation,16,P00063442,Health & Beauty,9.02,1,1
Game Zone,4,Razer Inc.,18,P00110842,Grocery,186692.28,2598,1281
Game Zone,4,Razer Inc.,18,P00277642,Electronics,155026.60,2005,989
Game Zone,4,Razer Inc.,18,P00116842,Electronics,150598.50,1950,979
Game Zone,4,Razer Inc.,18,P00034742,Health & Beauty,123025.30,2417,1212
Game Zone,4,Razer Inc.,18,P00086442,Toys,122480.22,1934,966
Game Zone,4,Razer Inc.,18,P00105142,Grocery,119149.52,1841,917
Game Zone,4,Razer Inc.,18,P00258742,Health & Beauty,112031.36,1904,964
Game Zone,4,Razer Inc.,18,P00037142,Grocery,100535.49,1557,753
Game Zone,4,Razer Inc.,18,P00057442,Health & Beauty,95393.65,1265,627
Game Zone,4,Razer Inc.,18,P00351142,Grocery,95384.52,1302,642
Game Zone,4,Razer Inc.,18,P00014542,Toys,88843.50,1350,672
Game Zone,4,Razer Inc.,18,P00070042,Grocery,80884.98,1513,743
Game Zone,4,Razer Inc.,18,P00268442,Toys,79393.94,1103,567
Game Zone,4,Razer Inc.,18,P00070342,Grocery,78972.48,1224,598
Game Zone,4,Razer Inc.,18,P00182242,Grocery,78454.80,1140,579
Game Zone,4,Razer Inc.,18,P00084342,Furniture,76225.28,992,497
Game Zone,4,Razer Inc.,18,P00103042,Grocery,74176.00,1159,571
Game Zone,4,Razer Inc.,18,P00139542,Health & Beauty,69626.08,904,421
Game Zone,4,Razer Inc.,18,P00030842,Grocery,68608.61,1169,592
Game Zone,4,Razer Inc.,18,P00319342,Health & Beauty,66564.00,860,435
Game Zone,4,Razer Inc.,18,P00000142,Home & Kitchen,64134.60,2307,1152
Game Zone,4,Razer Inc.,18,P00274942,Toys,64036.83,1573,793
Game Zone,4,Razer Inc.,18,P00118742,Health & Beauty,63666.15,1255,643
Game Zone,4,Razer Inc.,18,P00250842,Toys,62413.10,1070,528
Game Zone,4,Razer Inc.,18,P00034442,Grocery,60832.80,816,399
Game Zone,4,Razer Inc.,18,P00102642,Clothing,60047.10,2466,1246
Game Zone,4,Razer Inc.,18,P00294542,Toys,59333.12,1232,610
Game Zone,4,Razer Inc.,18,P00208742,Grocery,56187.90,894,443
Game Zone,4,Razer Inc.,18,P00178342,Toys,55894.08,737,369
Game Zone,4,Razer Inc.,18,P00106042,Health & Beauty,55813.65,1821,905
Game Zone,4,Razer Inc.,18,P00255742,Home & Kitchen,55561.95,807,387
Game Zone,4,Razer Inc.,18,P00245642,Health & Beauty,53387.01,1409,691
Game Zone,4,Razer Inc.,18,P00024742,Toys,53194.68,798,415
Game Zone,4,Razer Inc.,18,P00304042,Health & Beauty,52370.76,708,357
Game Zone,4,Razer Inc.,18,P00122442,Grocery,52333.56,1031,518
Game Zone,4,Razer Inc.,18,P00198042,Patio & Garden,51322.70,814,391
Game Zone,4,Razer Inc.,18,P00217442,Grocery,51151.60,820,404
Game Zone,4,Razer Inc.,18,P00071442,Office & School Supplies,50898.00,1497,737
Game Zone,4,Razer Inc.,18,P00112142,Grocery,50454.78,3103,1562
Game Zone,4,Razer Inc.,18,P00140742,Grocery,50403.23,1637,796
Game Zone,4,Razer Inc.,18,P00178142,Toys,50129.60,680,348
Game Zone,4,Razer Inc.,18,P00117642,Automotive,49720.23,777,395
Game Zone,4,Razer Inc.,18,P00345642,Grocery,48890.41,713,349
Game Zone,4,Razer Inc.,18,P00025942,Toys,48410.18,871,437
Game Zone,4,Razer Inc.,18,P00234542,Health & Beauty,47808.20,701,348
Game Zone,4,Razer Inc.,18,P00153842,Toys,47153.17,1147,571
Game Zone,4,Razer Inc.,18,P00112642,Grocery,46930.00,1000,509
Game Zone,4,Razer Inc.,18,P00127542,Grocery,46710.37,683,347
Game Zone,4,Razer Inc.,18,P00216142,Grocery,46373.50,1138,564
Game Zone,4,Razer Inc.,18,P00169742,Grocery,45682.00,1004,497
Game Zone,4,Razer Inc.,18,P00101342,Household Essentials,45082.31,749,365
Game Zone,4,Razer Inc.,18,P00189842,Home & Kitchen,44122.56,708,358
Game Zone,4,Razer Inc.,18,P00346342,Grocery,44046.68,761,388
Game Zone,4,Razer Inc.,18,P00013742,Health & Beauty,44030.08,712,357
Game Zone,4,Razer Inc.,18,P00274142,Grocery,43670.50,835,407
Game Zone,4,Razer Inc.,18,P00152742,Health & Beauty,42636.30,771,386
Game Zone,4,Razer Inc.,18,P00157142,Patio & Garden,40907.02,526,262
Game Zone,4,Razer Inc.,18,P00184442,Grocery,40861.71,867,432
Game Zone,4,Razer Inc.,18,P00346042,Household Essentials,40785.50,542,273
Game Zone,4,Razer Inc.,18,P00344442,Health & Beauty,40763.52,576,282
Game Zone,4,Razer Inc.,18,P00053842,Clothing,37620.56,1117,567
Game Zone,4,Razer Inc.,18,P00305042,Patio & Garden,37481.25,625,318
Game Zone,4,Razer Inc.,18,P00172842,Home & Kitchen,37394.68,569,276
Game Zone,4,Razer Inc.,18,P00177942,Health & Beauty,37151.23,587,301
Game Zone,4,Razer Inc.,18,P00042742,Health & Beauty,36812.20,1030,504
Game Zone,4,Razer Inc.,18,P00346142,Grocery,35161.30,1198,593
Game Zone,4,Razer Inc.,18,P00086642,Toys,34260.88,436,216
Game Zone,4,Razer Inc.,18,P00102142,Furniture,34151.50,818,410
Game Zone,4,Razer Inc.,18,P00022542,Health & Beauty,33896.00,760,370
Game Zone,4,Razer Inc.,18,P00216042,Health & Beauty,33788.06,974,470
Game Zone,4,Razer Inc.,18,P00003442,Clothing,33361.50,1934,968
Game Zone,4,Razer Inc.,18,P00190742,Home & Kitchen,33120.00,640,321
Game Zone,4,Razer Inc.,18,P00214142,Toys,31596.00,600,298
Game Zone,4,Razer Inc.,18,P00119742,Health & Beauty,31263.75,1191,617
Game Zone,4,Razer Inc.,18,P00186642,Electronics,31234.27,587,300
Game Zone,4,Razer Inc.,18,P0096442,Clothing,31209.00,1030,532
Game Zone,4,Razer Inc.,18,P00277442,Grocery,31156.86,1302,657
Game Zone,4,Razer Inc.,18,P00304142,Health & Beauty,30870.07,517,272
Game Zone,4,Razer Inc.,18,P00128042,Grocery,30714.20,607,306
Game Zone,4,Razer Inc.,18,P00216742,Health & Beauty,30451.08,748,375
Game Zone,4,Razer Inc.,18,P00145742,Grocery,30091.09,617,305
Game Zone,4,Razer Inc.,18,P00102242,Toys,30061.61,779,381
Game Zone,4,Razer Inc.,18,P00258442,Health & Beauty,29957.94,447,234
Game Zone,4,Razer Inc.,18,P00266542,Electronics,29803.15,845,405
Game Zone,4,Razer Inc.,18,P00051842,Clothing,29693.20,380,189
Game Zone,4,Razer Inc.,18,P00117242,Toys,29062.45,745,380
Game Zone,4,Razer Inc.,18,P00140042,Grocery,28768.58,386,193
Game Zone,4,Razer Inc.,18,P00050442,Grocery,27901.98,409,213
Game Zone,4,Razer Inc.,18,P00221942,Grocery,27735.50,442,222
Game Zone,4,Razer Inc.,18,P00194542,Toys,27569.28,519,241
Game Zone,4,Razer Inc.,18,P00233642,Grocery,27548.10,405,199
Game Zone,4,Razer Inc.,18,P00237642,Health & Beauty,27230.00,778,390
Game Zone,4,Razer Inc.,18,P00151742,Toys,26878.68,1182,590
Game Zone,4,Razer Inc.,18,P00319042,Health & Beauty,26744.40,1292,652
Game Zone,4,Razer Inc.,18,P00005942,Electronics,25980.50,350,181
Game Zone,4,Razer Inc.,18,P00280842,Grocery,25849.60,577,280
Game Zone,4,Razer Inc.,18,P00206442,Grocery,25640.55,487,248
Game Zone,4,Razer Inc.,18,P00012142,Health & Beauty,25522.92,372,188
Game Zone,4,Razer Inc.,18,P00014042,Grocery,25412.94,378,194
Game Zone,4,Razer Inc.,18,P00215642,Toys,25292.03,349,186
Game Zone,4,Razer Inc.,18,P00261542,"Arts, Crafts & Sewing",25263.84,336,174
Game Zone,4,Razer Inc.,18,P00061142,Toys,25217.19,531,259
Game Zone,4,Razer Inc.,18,P00303742,Toys,25064.16,528,263
Game Zone,4,Razer Inc.,18,P00196342,Electronics,24897.60,380,188
Game Zone,4,Razer Inc.,18,P00304242,Grocery,24678.56,344,170
Game Zone,4,Razer Inc.,18,P00148342,Health & Beauty,24590.00,500,249
Game Zone,4,Razer Inc.,18,P00120642,Health & Beauty,24514.75,475,244
Game Zone,4,Razer Inc.,18,P00275142,Health & Beauty,24274.10,335,169
Game Zone,4,Razer Inc.,18,P00032442,Health & Beauty,24140.82,463,231
Game Zone,4,Razer Inc.,18,P00041942,Health & Beauty,23809.10,430,220
Game Zone,4,Razer Inc.,18,P00185442,Office & School Supplies,23754.15,315,158
Game Zone,4,Razer Inc.,18,P00190042,Home & Kitchen,23673.43,893,465
Game Zone,4,Razer Inc.,18,P0094942,Clothing,23615.28,312,154
Game Zone,4,Razer Inc.,18,P00114342,Grocery,23379.72,1092,542
Game Zone,4,Razer Inc.,18,P00231242,"Arts, Crafts & Sewing",22811.44,313,163
Game Zone,4,Razer Inc.,18,P00329442,Health & Beauty,22775.10,853,423
Game Zone,4,Razer Inc.,18,P00125042,Patio & Garden,22692.00,496,251
Game Zone,4,Razer Inc.,18,P00233042,Grocery,22670.01,297,144
Game Zone,4,Razer Inc.,18,P00195742,Home & Kitchen,22363.88,548,269
Game Zone,4,Razer Inc.,18,P00016342,Grocery,22128.66,387,191
Game Zone,4,Razer Inc.,18,P00082342,Office & School Supplies,22031.24,311,167
Game Zone,4,Razer Inc.,18,P00214342,Health & Beauty,21981.57,471,234
Game Zone,4,Razer Inc.,18,P00040042,Health & Beauty,21558.94,293,147
Game Zone,4,Razer Inc.,18,P00271442,"Books, Movies & Music",21503.80,395,199
Game Zone,4,Razer Inc.,18,P00081142,Household Essentials,21434.40,687,337
Game Zone,4,Razer Inc.,18,P00288942,Grocery,21402.00,820,416
Game Zone,4,Razer Inc.,18,P00117442,Health & Beauty,21361.50,2525,1260
Game Zone,4,Razer Inc.,18,P00251442,Health & Beauty,20899.72,419,204
Game Zone,4,Razer Inc.,18,P00233842,Grocery,20811.54,402,196
Game Zone,4,Razer Inc.,18,P00294442,Home & Kitchen,20689.76,464,237
Game Zone,4,Razer Inc.,18,P0099442,Household Essentials,20328.00,400,200
Game Zone,4,Razer Inc.,18,P00102042,Health & Beauty,20111.33,383,190
Game Zone,4,Razer Inc.,18,P00023042,Health & Beauty,20100.00,375,184
Game Zone,4,Razer Inc.,18,P00048042,Grocery,20036.64,312,165
Game Zone,4,Razer Inc.,18,P00120842,Toys,19863.72,828,404
