Product_ID,Product_Category,Season,Year,Total_Sales,Total_Quantity,Total_Transactions,Avg_Transaction_Value
P00001942,Health & Beauty,Fall,2019,652.21,13,7,93.172857
P00001942,Health & Beauty,Winter,2019,351.19,7,5,70.238000
P00001942,Health & Beauty,Spring,2020,1404.76,28,14,100.340000
P00001942,Health & Beauty,Summer,2020,802.72,16,9,89.191111
P00001942,Health & Beauty,Fall,2020,451.53,9,5,90.306000
P00001942,Health & Beauty,Winter,2020,551.87,11,6,91.978333
P00002042,Grocery,Spring,2015,623.26,11,5,124.652000
P00002042,Grocery,Summer,2015,793.24,14,6,132.206667
P00002042,Grocery,Fall,2015,396.62,7,3,132.206667
P00002042,Grocery,Winter,2015,283.30,5,4,70.825000
P00002042,Grocery,Spring,2016,226.64,4,2,113.320000
P00002042,Grocery,Summer,2016,509.94,9,5,101.988000
P00002042,Grocery,Fall,2016,226.64,4,2,113.320000
P00002042,Grocery,Winter,2016,169.98,3,2,84.990000
P00002042,Grocery,Spring,2017,283.30,5,3,94.433333
P00002042,Grocery,Summer,2017,169.98,3,1,169.980000
P00002042,Grocery,Fall,2017,226.64,4,2,113.320000
P00002042,Grocery,Winter,2017,566.60,10,5,113.320000
P00002042,Grocery,Spring,2018,226.64,4,4,56.660000
P00002042,Grocery,Summer,2018,679.92,12,5,135.984000
P00002042,Grocery,Fall,2018,453.28,8,4,113.320000
P00002042,Grocery,Winter,2018,396.62,7,4,99.155000
P00002042,Grocery,Spring,2019,453.28,8,4,113.320000
P00002042,Grocery,Summer,2019,396.62,7,4,99.155000
P00002042,Grocery,Fall,2019,906.56,16,6,151.093333
P00002042,Grocery,Winter,2019,339.96,6,4,84.990000
P00002042,Grocery,Spring,2020,339.96,6,4,84.990000
P00002042,Grocery,Summer,2020,736.58,13,7,105.225714
P00002042,Grocery,Fall,2020,509.94,9,4,127.485000
P00002042,Grocery,Winter,2020,509.94,9,3,169.980000
P00002142,Grocery,Spring,2015,5486.25,75,35,156.750000
P00002142,Grocery,Summer,2015,3364.90,46,23,146.300000
P00002142,Grocery,Fall,2015,3072.30,42,22,139.650000
P00002142,Grocery,Winter,2015,4681.60,64,33,141.866667
P00002142,Grocery,Spring,2016,5120.50,70,36,142.236111
P00002142,Grocery,Summer,2016,2999.15,41,24,124.964583
P00002142,Grocery,Fall,2016,5193.65,71,36,144.268056
P00002142,Grocery,Winter,2016,6437.20,88,41,157.004878
P00002142,Grocery,Spring,2017,5486.25,75,33,166.250000
P00002142,Grocery,Summer,2017,6144.60,84,38,161.700000
P00002142,Grocery,Fall,2017,4242.70,58,32,132.584375
P00002142,Grocery,Winter,2017,6071.45,83,37,164.093243
P00002142,Grocery,Spring,2018,3584.35,49,25,143.374000
P00002142,Grocery,Summer,2018,4315.85,59,27,159.846296
P00002142,Grocery,Fall,2018,3950.10,54,27,146.300000
P00002142,Grocery,Winter,2018,3072.30,42,22,139.650000
P00002142,Grocery,Spring,2019,4827.90,66,33,146.300000
P00002142,Grocery,Summer,2019,4242.70,58,32,132.584375
P00002142,Grocery,Fall,2019,4389.00,60,27,162.555556
P00002142,Grocery,Winter,2019,3072.30,42,23,133.578261
P00002142,Grocery,Spring,2020,4974.20,68,31,160.458065
P00002142,Grocery,Summer,2020,4169.55,57,26,160.367308
P00002142,Grocery,Fall,2020,6583.50,90,41,160.573171
P00002142,Grocery,Winter,2020,4608.45,63,31,148.659677
P00002242,Household Essentials,Spring,2015,1290.30,17,8,161.287500
P00002242,Household Essentials,Summer,2015,1745.70,23,11,158.700000
P00002242,Household Essentials,Fall,2015,986.70,13,6,164.450000
P00002242,Household Essentials,Winter,2015,986.70,13,7,140.957143
P00002242,Household Essentials,Spring,2016,1442.10,19,10,144.210000
P00002242,Household Essentials,Summer,2016,683.10,9,7,97.585714
P00002242,Household Essentials,Fall,2016,1518.00,20,12,126.500000
P00002242,Household Essentials,Winter,2016,1062.60,14,10,106.260000
P00002242,Household Essentials,Spring,2017,607.20,8,4,151.800000
P00002242,Household Essentials,Summer,2017,2049.30,27,14,146.378571
P00002242,Household Essentials,Fall,2017,1593.90,21,10,159.390000
P00002242,Household Essentials,Winter,2017,1138.50,15,8,142.312500
P00002242,Household Essentials,Spring,2018,910.80,12,7,130.114286
P00002242,Household Essentials,Summer,2018,1442.10,19,10,144.210000
P00002242,Household Essentials,Fall,2018,3111.90,41,17,183.052941
P00002242,Household Essentials,Winter,2018,1366.20,18,11,124.200000
P00002242,Household Essentials,Spring,2019,834.90,11,5,166.980000
P00002242,Household Essentials,Summer,2019,455.40,6,3,151.800000
P00002242,Household Essentials,Fall,2019,455.40,6,3,151.800000
P00002242,Household Essentials,Winter,2019,1138.50,15,8,142.312500
P00002242,Household Essentials,Spring,2020,1593.90,21,10,159.390000
P00002242,Household Essentials,Summer,2020,531.30,7,5,106.260000
P00002242,Household Essentials,Fall,2020,759.00,10,5,151.800000
P00002242,Household Essentials,Winter,2020,1290.30,17,7,184.328571
P00002342,"Arts, Crafts & Sewing",Spring,2015,87.75,3,2,43.875000
P00002342,"Arts, Crafts & Sewing",Summer,2015,29.25,1,1,29.250000
P00002342,"Arts, Crafts & Sewing",Fall,2015,117.00,4,2,58.500000
P00002342,"Arts, Crafts & Sewing",Winter,2015,87.75,3,2,43.875000
P00002342,"Arts, Crafts & Sewing",Spring,2016,234.00,8,4,58.500000
P00002342,"Arts, Crafts & Sewing",Summer,2016,87.75,3,1,87.750000
P00002342,"Arts, Crafts & Sewing",Winter,2016,234.00,8,4,58.500000
P00002342,"Arts, Crafts & Sewing",Spring,2017,146.25,5,2,73.125000
P00002342,"Arts, Crafts & Sewing",Summer,2017,292.50,10,5,58.500000
P00002342,"Arts, Crafts & Sewing",Fall,2017,87.75,3,2,43.875000
P00002342,"Arts, Crafts & Sewing",Winter,2017,292.50,10,6,48.750000
P00002342,"Arts, Crafts & Sewing",Spring,2018,175.50,6,4,43.875000
P00002342,"Arts, Crafts & Sewing",Summer,2018,321.75,11,5,64.350000
P00002342,"Arts, Crafts & Sewing",Fall,2018,292.50,10,4,73.125000
P00002342,"Arts, Crafts & Sewing",Winter,2018,234.00,8,4,58.500000
P00002342,"Arts, Crafts & Sewing",Spring,2019,146.25,5,3,48.750000
P00002342,"Arts, Crafts & Sewing",Summer,2019,87.75,3,2,43.875000
P00002342,"Arts, Crafts & Sewing",Fall,2019,146.25,5,3,48.750000
P00002342,"Arts, Crafts & Sewing",Winter,2019,146.25,5,2,73.125000
P00002342,"Arts, Crafts & Sewing",Spring,2020,87.75,3,1,87.750000
P00002342,"Arts, Crafts & Sewing",Summer,2020,321.75,11,4,80.437500
P00002342,"Arts, Crafts & Sewing",Fall,2020,87.75,3,1,87.750000
P00002342,"Arts, Crafts & Sewing",Winter,2020,204.75,7,3,68.250000
P00002442,Toys,Spring,2015,458.62,23,11,41.692727
P00002442,Toys,Summer,2015,1016.94,51,23,44.214783
P00002442,Toys,Fall,2015,438.68,22,11,39.880000
P00002442,Toys,Winter,2015,598.20,30,17,35.188235
P00002442,Toys,Spring,2016,498.50,25,12,41.541667
P00002442,Toys,Summer,2016,518.44,26,13,39.880000
P00002442,Toys,Fall,2016,677.96,34,16,42.372500
P00002442,Toys,Winter,2016,618.14,31,13,47.549231
P00002442,Toys,Spring,2017,319.04,16,8,39.880000
P00002442,Toys,Summer,2017,578.26,29,16,36.141250
P00002442,Toys,Fall,2017,578.26,29,17,34.015294
P00002442,Toys,Winter,2017,498.50,25,13,38.346154
P00002442,Toys,Spring,2018,458.62,23,10,45.862000
P00002442,Toys,Summer,2018,598.20,30,14,42.728571
P00002442,Toys,Fall,2018,438.68,22,14,31.334286
P00002442,Toys,Winter,2018,618.14,31,15,41.209333
P00002442,Toys,Spring,2019,378.86,19,9,42.095556
P00002442,Toys,Summer,2019,418.74,21,13,32.210769
P00002442,Toys,Fall,2019,677.96,34,15,45.197333
P00002442,Toys,Winter,2019,777.66,39,17,45.744706
P00002442,Toys,Spring,2020,518.44,26,12,43.203333
P00002442,Toys,Summer,2020,338.98,17,12,28.248333
P00002442,Toys,Fall,2020,697.90,35,17,41.052941
P00002442,Toys,Winter,2020,438.68,22,12,36.556667
P00002542,Toys,Spring,2015,1106.35,35,18,61.463889
P00002542,Toys,Summer,2015,1264.40,40,19,66.547368
P00002542,Toys,Fall,2015,1770.16,56,28,63.220000
P00002542,Toys,Winter,2015,979.91,31,16,61.244375
P00002542,Toys,Spring,2016,1612.11,51,27,59.707778
P00002542,Toys,Summer,2016,1864.99,59,28,66.606786
P00002542,Toys,Fall,2016,821.86,26,11,74.714545
P00002542,Toys,Winter,2016,1485.67,47,20,74.283500
P00002542,Toys,Spring,2017,1801.77,57,28,64.348929
P00002542,Toys,Summer,2017,1706.94,54,26,65.651538
P00002542,Toys,Fall,2017,1675.33,53,28,59.833214
P00002542,Toys,Winter,2017,1043.13,33,18,57.951667
P00002542,Toys,Spring,2018,1738.55,55,28,62.091071
P00002542,Toys,Summer,2018,1296.01,41,25,51.840400
P00002542,Toys,Fall,2018,1517.28,48,28,54.188571
P00002542,Toys,Winter,2018,1580.50,50,23,68.717391
P00002542,Toys,Spring,2019,1011.52,32,19,53.237895
P00002542,Toys,Summer,2019,1991.43,63,26,76.593462
P00002542,Toys,Fall,2019,1327.62,42,22,60.346364
P00002542,Toys,Winter,2019,1454.06,46,22,66.093636
P00002542,Toys,Spring,2020,790.25,25,14,56.446429
P00002542,Toys,Summer,2020,1580.50,50,27,58.537037
P00002542,Toys,Fall,2020,1043.13,33,17,61.360588
P00002542,Toys,Winter,2020,1517.28,48,21,72.251429
P00002642,Toys,Spring,2015,849.20,11,4,212.300000
P00002642,Toys,Summer,2015,386.00,5,2,193.000000
P00002642,Toys,Fall,2015,540.40,7,3,180.133333
P00002642,Toys,Winter,2015,926.40,12,6,154.400000
P00002642,Toys,Summer,2016,694.80,9,3,231.600000
P00002642,Toys,Fall,2016,926.40,12,5,185.280000
P00002642,Toys,Winter,2016,154.40,2,2,77.200000
P00002642,Toys,Spring,2017,386.00,5,2,193.000000
P00002642,Toys,Summer,2017,154.40,2,1,154.400000
P00002642,Toys,Fall,2017,386.00,5,2,193.000000
P00002642,Toys,Winter,2017,77.20,1,1,77.200000
P00002642,Toys,Spring,2018,308.80,4,2,154.400000
P00002642,Toys,Summer,2018,386.00,5,2,193.000000
P00002642,Toys,Fall,2018,231.60,3,1,231.600000
P00002642,Toys,Winter,2018,154.40,2,1,154.400000
P00002642,Toys,Spring,2019,772.00,10,6,128.666667
P00002642,Toys,Summer,2019,231.60,3,2,115.800000
P00002642,Toys,Fall,2019,463.20,6,3,154.400000
P00002642,Toys,Winter,2019,231.60,3,2,115.800000
P00002642,Toys,Spring,2020,77.20,1,1,77.200000
P00002642,Toys,Summer,2020,849.20,11,6,141.533333
P00002642,Toys,Fall,2020,386.00,5,3,128.666667
P00002642,Toys,Winter,2020,463.20,6,3,154.400000
P00002742,Toys,Summer,2015,39.68,1,1,39.680000
P00002742,Toys,Winter,2015,277.76,7,3,92.586667
P00002742,Toys,Spring,2016,119.04,3,2,59.520000
P00002742,Toys,Summer,2016,79.36,2,1,79.360000
P00002742,Toys,Fall,2016,39.68,1,1,39.680000
P00002742,Toys,Winter,2016,39.68,1,1,39.680000
P00002742,Toys,Spring,2017,39.68,1,1,39.680000
P00002742,Toys,Winter,2017,238.08,6,3,79.360000
P00002742,Toys,Summer,2018,79.36,2,1,79.360000
P00002742,Toys,Fall,2018,79.36,2,1,79.360000
P00002742,Toys,Winter,2018,79.36,2,1,79.360000
P00002742,Toys,Spring,2019,238.08,6,3,79.360000
P00002742,Toys,Summer,2019,357.12,9,5,71.424000
P00002742,Toys,Fall,2019,79.36,2,1,79.360000
P00002742,Toys,Winter,2019,158.72,4,2,79.360000
P00002742,Toys,Spring,2020,238.08,6,3,79.360000
P00002742,Toys,Summer,2020,238.08,6,3,79.360000
P00002742,Toys,Fall,2020,158.72,4,2,79.360000
P00002742,Toys,Winter,2020,476.16,12,5,95.232000
P00002842,Appliances,Spring,2015,539.50,13,5,107.900000
P00002842,Appliances,Summer,2015,415.00,10,5,83.000000
P00002842,Appliances,Fall,2015,249.00,6,2,124.500000
P00002842,Appliances,Winter,2015,373.50,9,5,74.700000
P00002842,Appliances,Spring,2016,415.00,10,4,103.750000
P00002842,Appliances,Summer,2016,83.00,2,1,83.000000
P00002842,Appliances,Fall,2016,456.50,11,6,76.083333
P00002842,Appliances,Winter,2016,249.00,6,4,62.250000
P00002842,Appliances,Spring,2017,249.00,6,2,124.500000
P00002842,Appliances,Summer,2017,249.00,6,2,124.500000
P00002842,Appliances,Fall,2017,124.50,3,1,124.500000
P00002842,Appliances,Winter,2017,373.50,9,4,93.375000
P00002842,Appliances,Spring,2018,249.00,6,3,83.000000
P00002842,Appliances,Summer,2018,415.00,10,5,83.000000
P00002842,Appliances,Fall,2018,249.00,6,3,83.000000
P00002842,Appliances,Winter,2018,207.50,5,2,103.750000
P00002842,Appliances,Spring,2019,290.50,7,6,48.416667
P00002842,Appliances,Summer,2019,622.50,15,6,103.750000
P00002842,Appliances,Fall,2019,83.00,2,1,83.000000
P00002842,Appliances,Winter,2019,456.50,11,6,76.083333
P00002842,Appliances,Spring,2020,166.00,4,2,83.000000
P00002842,Appliances,Summer,2020,373.50,9,5,74.700000
P00002842,Appliances,Fall,2020,166.00,4,2,83.000000
P00002842,Appliances,Winter,2020,249.00,6,2,124.500000
P00002942,Electronics,Spring,2015,947.60,20,11,86.145455
P00002942,Electronics,Summer,2015,1137.12,24,12,94.760000
P00002942,Electronics,Fall,2015,1374.02,29,14,98.144286
P00002942,Electronics,Winter,2015,900.22,19,12,75.018333
P00002942,Electronics,Spring,2016,758.08,16,9,84.231111
P00002942,Electronics,Summer,2016,805.46,17,8,100.682500
P00002942,Electronics,Fall,2016,615.94,13,7,87.991429
P00002942,Electronics,Winter,2016,1042.36,22,11,94.760000
P00002942,Electronics,Spring,2017,473.80,10,6,78.966667
P00002942,Electronics,Summer,2017,900.22,19,7,128.602857
P00002942,Electronics,Fall,2017,900.22,19,9,100.024444
P00002942,Electronics,Winter,2017,1042.36,22,11,94.760000
P00002942,Electronics,Spring,2018,1374.02,29,13,105.693846
P00002942,Electronics,Summer,2018,615.94,13,5,123.188000
P00002942,Electronics,Fall,2018,994.98,21,10,99.498000
P00002942,Electronics,Winter,2018,568.56,12,4,142.140000
P00002942,Electronics,Spring,2019,805.46,17,9,89.495556
P00002942,Electronics,Summer,2019,900.22,19,8,112.527500
P00002942,Electronics,Fall,2019,994.98,21,10,99.498000
P00002942,Electronics,Winter,2019,900.22,19,11,81.838182
P00002942,Electronics,Spring,2020,426.42,9,6,71.070000
P00002942,Electronics,Summer,2020,1563.54,33,17,91.972941
P00002942,Electronics,Fall,2020,379.04,8,4,94.760000
P00002942,Electronics,Winter,2020,994.98,21,10,99.498000
P00003042,Toys,Spring,2015,71.58,3,1,71.580000
P00003042,Toys,Summer,2015,71.58,3,3,23.860000
P00003042,Toys,Fall,2015,71.58,3,1,71.580000
P00003042,Toys,Winter,2015,71.58,3,1,71.580000
P00003042,Toys,Spring,2016,47.72,2,2,23.860000
P00003042,Toys,Fall,2016,214.74,9,4,53.685000
P00003042,Toys,Summer,2017,47.72,2,1,47.720000
P00003042,Toys,Winter,2017,47.72,2,1,47.720000
P00003042,Toys,Spring,2018,71.58,3,2,35.790000
P00003042,Toys,Summer,2018,95.44,4,2,47.720000
P00003042,Toys,Fall,2018,47.72,2,1,47.720000
P00003042,Toys,Winter,2018,23.86,1,1,23.860000
P00003042,Toys,Spring,2019,143.16,6,2,71.580000
P00003042,Toys,Summer,2019,357.90,15,6,59.650000
P00003042,Toys,Winter,2019,357.90,15,6,59.650000
P00003042,Toys,Spring,2020,23.86,1,1,23.860000
P00003042,Toys,Summer,2020,71.58,3,1,71.580000
P00003042,Toys,Winter,2020,47.72,2,1,47.720000
P00003142,Toys,Spring,2015,791.16,12,5,158.232000
P00003142,Toys,Summer,2015,395.58,6,2,197.790000
P00003142,Toys,Fall,2015,857.09,13,5,171.418000
P00003142,Toys,Spring,2016,659.30,10,4,164.825000
P00003142,Toys,Summer,2016,461.51,7,4,115.377500
P00003142,Toys,Fall,2016,395.58,6,5,79.116000
P00003142,Toys,Winter,2016,461.51,7,4,115.377500
P00003142,Toys,Spring,2017,329.65,5,3,109.883333
P00003142,Toys,Summer,2017,65.93,1,1,65.930000
P00003142,Toys,Fall,2017,461.51,7,3,153.836667
P00003142,Toys,Winter,2017,791.16,12,5,158.232000
P00003142,Toys,Spring,2018,659.30,10,5,131.860000
P00003142,Toys,Summer,2018,659.30,10,5,131.860000
P00003142,Toys,Fall,2018,65.93,1,1,65.930000
P00003142,Toys,Winter,2018,395.58,6,3,131.860000
P00003142,Toys,Spring,2019,527.44,8,4,131.860000
P00003142,Toys,Summer,2019,329.65,5,3,109.883333
P00003142,Toys,Fall,2019,461.51,7,6,76.918333
P00003142,Toys,Winter,2019,461.51,7,5,92.302000
P00003142,Toys,Spring,2020,593.37,9,5,118.674000
P00003142,Toys,Summer,2020,197.79,3,2,98.895000
P00003142,Toys,Fall,2020,263.72,4,3,87.906667
P00003142,Toys,Winter,2020,593.37,9,4,148.342500
P00003242,Toys,Spring,2015,1884.96,72,35,53.856000
P00003242,Toys,Summer,2015,2015.86,77,40,50.396500
P00003242,Toys,Fall,2015,2120.58,81,40,53.014500
P00003242,Toys,Winter,2015,2120.58,81,41,51.721463
P00003242,Toys,Spring,2016,1911.14,73,33,57.913333
P00003242,Toys,Summer,2016,1178.10,45,25,47.124000
P00003242,Toys,Fall,2016,1570.80,60,31,50.670968
P00003242,Toys,Winter,2016,2356.20,90,45,52.360000
P00003242,Toys,Spring,2017,1937.32,74,35,55.352000
P00003242,Toys,Summer,2017,2251.48,86,37,60.850811
P00003242,Toys,Fall,2017,1649.34,63,30,54.978000
P00003242,Toys,Winter,2017,1413.72,54,29,48.748966
P00003242,Toys,Spring,2018,1780.24,68,30,59.341333
P00003242,Toys,Summer,2018,1911.14,73,34,56.210000
P00003242,Toys,Fall,2018,1754.06,67,36,48.723889
P00003242,Toys,Winter,2018,1806.42,69,33,54.740000
P00003242,Toys,Spring,2019,1989.68,76,40,49.742000
P00003242,Toys,Summer,2019,2146.76,82,41,52.360000
P00003242,Toys,Fall,2019,1596.98,61,30,53.232667
P00003242,Toys,Winter,2019,1780.24,68,34,52.360000
P00003242,Toys,Spring,2020,1884.96,72,35,53.856000
P00003242,Toys,Summer,2020,1649.34,63,32,51.541875
P00003242,Toys,Fall,2020,1780.24,68,38,46.848421
P00003242,Toys,Winter,2020,2042.04,78,40,51.051000
P00003342,Electronics,Summer,2018,162.24,3,1,162.240000
P00003342,Electronics,Winter,2020,108.16,2,1,108.160000
P00003442,Clothing,Spring,2015,1449.00,84,48,30.187500
P00003442,Clothing,Summer,2015,1190.25,69,36,33.062500
P00003442,Clothing,Fall,2015,1604.25,93,45,35.650000
P00003442,Clothing,Winter,2015,1863.00,108,47,39.638298
P00003442,Clothing,Spring,2016,1345.50,78,37,36.364865
P00003442,Clothing,Summer,2016,1449.00,84,41,35.341463
P00003442,Clothing,Fall,2016,1656.00,96,47,35.234043
P00003442,Clothing,Winter,2016,1638.75,95,50,32.775000
P00003442,Clothing,Spring,2017,1656.00,96,50,33.120000
P00003442,Clothing,Summer,2017,1276.50,74,35,36.471429
P00003442,Clothing,Fall,2017,1397.25,81,41,34.079268
P00003442,Clothing,Winter,2017,1121.25,65,36,31.145833
P00003442,Clothing,Spring,2018,1725.00,100,47,36.702128
P00003442,Clothing,Summer,2018,1518.00,88,41,37.024390
P00003442,Clothing,Fall,2018,1207.50,70,38,31.776316
P00003442,Clothing,Winter,2018,1380.00,80,38,36.315789
P00003442,Clothing,Spring,2019,1259.25,73,35,35.978571
P00003442,Clothing,Summer,2019,1035.00,60,34,30.441176
P00003442,Clothing,Fall,2019,1086.75,63,29,37.474138
P00003442,Clothing,Winter,2019,1259.25,73,39,32.288462
P00003442,Clothing,Spring,2020,1500.75,87,43,34.901163
P00003442,Clothing,Summer,2020,1449.00,84,43,33.697674
P00003442,Clothing,Fall,2020,914.25,53,28,32.651786
P00003442,Clothing,Winter,2020,1380.00,80,40,34.500000
P00003542,Toys,Spring,2015,187.65,5,3,62.550000
P00003542,Toys,Summer,2015,112.59,3,2,56.295000
P00003542,Toys,Winter,2015,300.24,8,3,100.080000
P00003542,Toys,Spring,2016,112.59,3,1,112.590000
P00003542,Toys,Summer,2016,225.18,6,2,112.590000
P00003542,Toys,Fall,2016,75.06,2,1,75.060000
P00003542,Toys,Winter,2016,37.53,1,1,37.530000
P00003542,Toys,Spring,2017,150.12,4,2,75.060000
P00003542,Toys,Summer,2017,187.65,5,2,93.825000
P00003542,Toys,Winter,2017,112.59,3,1,112.590000
P00003542,Toys,Summer,2018,112.59,3,2,56.295000
P00003542,Toys,Fall,2018,225.18,6,2,112.590000
P00003542,Toys,Winter,2018,150.12,4,2,75.060000
P00003542,Toys,Spring,2019,75.06,2,2,37.530000
P00003542,Toys,Summer,2019,225.18,6,3,75.060000
P00003542,Toys,Winter,2019,37.53,1,1,37.530000
P00003542,Toys,Spring,2020,187.65,5,2,93.825000
P00003542,Toys,Fall,2020,187.65,5,2,93.825000
P00003542,Toys,Winter,2020,262.71,7,3,87.570000
P00003642,Toys,Spring,2015,1232.01,27,17,72.471176
P00003642,Toys,Summer,2015,1688.31,37,20,84.415500
P00003642,Toys,Fall,2015,2646.54,58,26,101.790000
P00003642,Toys,Winter,2015,1962.09,43,24,81.753750
P00003642,Toys,Spring,2016,2965.95,65,31,95.675806
P00003642,Toys,Summer,2016,1049.49,23,11,95.408182
P00003642,Toys,Fall,2016,1277.64,28,15,85.176000
P00003642,Toys,Winter,2016,2235.87,49,26,85.995000
P00003642,Toys,Spring,2017,1505.79,33,16,94.111875
P00003642,Toys,Summer,2017,1323.27,29,15,88.218000
P00003642,Toys,Fall,2017,1962.09,43,20,98.104500
P00003642,Toys,Winter,2017,2737.80,60,27,101.400000
P00003642,Toys,Spring,2018,2372.76,52,28,84.741429
P00003642,Toys,Summer,2018,2464.02,54,27,91.260000
P00003642,Toys,Fall,2018,2646.54,58,26,101.790000
P00003642,Toys,Winter,2018,1323.27,29,16,82.704375
P00003642,Toys,Spring,2019,1688.31,37,20,84.415500
P00003642,Toys,Summer,2019,2235.87,49,24,93.161250
P00003642,Toys,Fall,2019,1460.16,32,16,91.260000
P00003642,Toys,Winter,2019,2418.39,53,26,93.015000
P00003642,Toys,Spring,2020,2281.50,50,25,91.260000
P00003642,Toys,Summer,2020,1505.79,33,17,88.575882
P00003642,Toys,Fall,2020,1368.90,30,17,80.523529
P00003642,Toys,Winter,2020,2281.50,50,22,103.704545
P00003742,Baby,Spring,2018,69.84,3,1,69.840000
P00003742,Baby,Summer,2018,93.12,4,2,46.560000
P00003742,Baby,Winter,2020,23.28,1,1,23.280000
P00003842,Health & Beauty,Summer,2015,166.95,3,1,166.950000
P00003842,Health & Beauty,Summer,2016,222.60,4,2,111.300000
P00003842,Health & Beauty,Spring,2017,166.95,3,1,166.950000
P00003842,Health & Beauty,Winter,2017,278.25,5,3,92.750000
P00003842,Health & Beauty,Spring,2018,111.30,2,1,111.300000
P00003842,Health & Beauty,Summer,2018,389.55,7,3,129.850000
P00003842,Health & Beauty,Spring,2020,445.20,8,3,148.400000
P00003842,Health & Beauty,Fall,2020,166.95,3,1,166.950000
P00003842,Health & Beauty,Winter,2020,55.65,1,1,55.650000
P00003942,Health & Beauty,Spring,2015,3449.40,60,32,107.793750
