StoreName,SupplierName,Product_ID,Year,Total_Revenue,Total_Quantity
Electro Mart,Sony Corporation,P00348742,2017.0,375.44,19
Electro Mart,Sony Corporation,P00348942,2017.0,1263.68,88
Electro Mart,Sony Corporation,P00349242,2017.0,359.16,41
Electro Mart,Sony Corporation,P00349342,2017.0,855.72,12
Electro Mart,Sony Corporation,P00350242,2017.0,1070.55,15
Electro Mart,Sony Corporation,P00351642,2017.0,432.84,6
Electro Mart,Sony Corporation,P00352142,2017.0,4293.96,132
Electro Mart,Sony Corporation,P00352842,2017.0,1902.12,66
Electro Mart,Sony Corporation,P00359242,2017.0,3510.00,54
Electro Mart,Sony Corporation,P00359942,2017.0,195.27,3
Electro Mart,Sony Corporation,P00360342,2017.0,95.66,2
Electro Mart,Sony Corporation,P00361442,2017.0,760.90,10
Electro Mart,Sony Corporation,P00361642,2017.0,3756.83,49
Electro Mart,Sony Corporation,P00361742,2017.0,125.20,2
Electro Mart,Sony Corporation,P00363742,2017.0,2580.96,38
Electro Mart,Sony Corporation,P00364042,2017.0,577.80,10
Electro Mart,Sony Corporation,P00364742,2017.0,10.41,3
Electro Mart,Sony Corporation,P00365542,2017.0,40.48,11
Electro Mart,Sony Corporation,P00365742,2017.0,154.58,2
Electro Mart,Sony Corporation,P00366442,2017.0,103.60,37
Electro Mart,Sony Corporation,P00366842,2017.0,410.52,12
Electro Mart,Sony Corporation,P00367342,2017.0,787.68,18
Electro Mart,Sony Corporation,P00369342,2017.0,150.30,6
Electro Mart,Sony Corporation,P0093742,2017.0,221.72,4
Electro Mart,Sony Corporation,P0094042,2017.0,1309.68,17
Electro Mart,Sony Corporation,P0094642,2017.0,4287.69,61
Electro Mart,Sony Corporation,P0095142,2017.0,2053.28,41
Electro Mart,Sony Corporation,P0095342,2017.0,834.10,38
Electro Mart,Sony Corporation,P0095742,2017.0,552.60,36
Electro Mart,Sony Corporation,P0096842,2017.0,263.34,99
Electro Mart,Sony Corporation,P0097442,2017.0,40.52,2
Electro Mart,Sony Corporation,P0097742,2017.0,1194.83,91
Electro Mart,Sony Corporation,P0098342,2017.0,3548.68,79
Electro Mart,Sony Corporation,P0098642,2017.0,802.23,13
Electro Mart,Sony Corporation,P0099342,2017.0,7610.20,130
Game Zone,ALL SUPPLIERS,ALL PRODUCTS,2017.0,1516112.56,36908
Game Zone,Razer Inc.,ALL PRODUCTS,2017.0,1516112.56,36908
Game Zone,Razer Inc.,P00000142,2017.0,11092.20,399
Game Zone,Razer Inc.,P00000742,2017.0,2129.34,69
Game Zone,Razer Inc.,P00000842,2017.0,393.75,9
Game Zone,Razer Inc.,P00001442,2017.0,2068.47,27
Game Zone,Razer Inc.,P00002042,2017.0,1246.52,22
Game Zone,Razer Inc.,P00002342,2017.0,819.00,28
Game Zone,Razer Inc.,P00002442,2017.0,1974.06,99
Game Zone,Razer Inc.,P00002742,2017.0,277.76,7
Game Zone,Razer Inc.,P00003442,2017.0,5451.00,316
Game Zone,Razer Inc.,P00003842,2017.0,445.20,8
Game Zone,Razer Inc.,P00004242,2017.0,1289.75,35
Game Zone,Razer Inc.,P00004942,2017.0,98.70,5
Game Zone,Razer Inc.,P00005342,2017.0,192.10,5
Game Zone,Razer Inc.,P00005942,2017.0,2598.05,35
Game Zone,Razer Inc.,P00006442,2017.0,839.76,24
Game Zone,Razer Inc.,P00007042,2017.0,225.39,11
Game Zone,Razer Inc.,P00007342,2017.0,1214.40,16
Game Zone,Razer Inc.,P00007542,2017.0,593.80,20
Game Zone,Razer Inc.,P00008242,2017.0,66.42,6
Game Zone,Razer Inc.,P00009042,2017.0,467.76,24
Game Zone,Razer Inc.,P00010342,2017.0,508.20,66
Game Zone,Razer Inc.,P00011042,2017.0,236.53,7
Game Zone,Razer Inc.,P00011542,2017.0,40.20,2
Game Zone,Razer Inc.,P00011942,2017.0,232.20,12
Game Zone,Razer Inc.,P00012042,2017.0,228.78,3
Game Zone,Razer Inc.,P00012142,2017.0,4047.99,59
Game Zone,Razer Inc.,P00013742,2017.0,8410.24,136
Game Zone,Razer Inc.,P00014042,2017.0,5109.48,76
Game Zone,Razer Inc.,P00014442,2017.0,478.72,8
Game Zone,Razer Inc.,P00014542,2017.0,16123.45,245
Game Zone,Razer Inc.,P00014942,2017.0,1123.29,21
Game Zone,Razer Inc.,P00015042,2017.0,1032.07,17
Game Zone,Razer Inc.,P00016342,2017.0,2458.74,43
Game Zone,Razer Inc.,P00016642,2017.0,1232.00,16
Game Zone,Razer Inc.,P00017342,2017.0,17.55,5
Game Zone,Razer Inc.,P00017542,2017.0,2426.76,84
Game Zone,Razer Inc.,P00018442,2017.0,348.96,6
Game Zone,Razer Inc.,P00018542,2017.0,513.40,10
Game Zone,Razer Inc.,P00019942,2017.0,294.12,43
Game Zone,Razer Inc.,P00020842,2017.0,1148.73,33
Game Zone,Razer Inc.,P00021442,2017.0,379.47,7
Game Zone,Razer Inc.,P00022542,2017.0,6199.40,139
Game Zone,Razer Inc.,P00022842,2017.0,1772.68,26
Game Zone,Razer Inc.,P00023042,2017.0,3752.00,70
Game Zone,Razer Inc.,P00023142,2017.0,2534.70,71
Game Zone,Razer Inc.,P00023342,2017.0,1132.01,41
Game Zone,Razer Inc.,P00024242,2017.0,396.10,34
Game Zone,Razer Inc.,P00024742,2017.0,8665.80,130
Game Zone,Razer Inc.,P00025942,2017.0,7503.30,135
Game Zone,Razer Inc.,P00026142,2017.0,679.14,22
Game Zone,Razer Inc.,P00027042,2017.0,1446.89,41
Game Zone,Razer Inc.,P00027242,2017.0,191.45,5
Game Zone,Razer Inc.,P00028142,2017.0,1594.08,36
Game Zone,Razer Inc.,P00029042,2017.0,155.90,5
Game Zone,Razer Inc.,P00029142,2017.0,1153.98,18
Game Zone,Razer Inc.,P00030142,2017.0,215.46,14
Game Zone,Razer Inc.,P00030642,2017.0,1894.50,50
Game Zone,Razer Inc.,P00030742,2017.0,2269.20,31
Game Zone,Razer Inc.,P00030842,2017.0,12148.83,207
Game Zone,Razer Inc.,P00031242,2017.0,124.44,3
Game Zone,Razer Inc.,P00032142,2017.0,372.96,36
Game Zone,Razer Inc.,P00032242,2017.0,6.06,3
Game Zone,Razer Inc.,P00032442,2017.0,2971.98,57
Game Zone,Razer Inc.,P00032742,2017.0,248.84,4
Game Zone,Razer Inc.,P00033442,2017.0,326.20,7
Game Zone,Razer Inc.,P00034242,2017.0,2333.68,62
Game Zone,Razer Inc.,P00034342,2017.0,1391.50,25
Game Zone,Razer Inc.,P00034442,2017.0,11033.40,148
Game Zone,Razer Inc.,P00034542,2017.0,405.27,9
Game Zone,Razer Inc.,P00034642,2017.0,2969.10,45
Game Zone,Razer Inc.,P00034742,2017.0,23872.10,469
Game Zone,Razer Inc.,P00035042,2017.0,720.40,10
Game Zone,Razer Inc.,P00035942,2017.0,2064.60,155
Game Zone,Razer Inc.,P00036042,2017.0,229.19,13
Game Zone,Razer Inc.,P00036242,2017.0,2516.36,43
Game Zone,Razer Inc.,P00037142,2017.0,18725.30,290
Game Zone,Razer Inc.,P00037742,2017.0,702.46,11
Game Zone,Razer Inc.,P00039242,2017.0,1450.82,43
Game Zone,Razer Inc.,P00039342,2017.0,240.96,4
Game Zone,Razer Inc.,P00039642,2017.0,15.33,3
Game Zone,Razer Inc.,P00040042,2017.0,4120.48,56
Game Zone,Razer Inc.,P00040942,2017.0,295.50,15
Game Zone,Razer Inc.,P00041642,2017.0,1576.40,20
Game Zone,Razer Inc.,P00041742,2017.0,27.68,1
Game Zone,Razer Inc.,P00041942,2017.0,3931.27,71
Game Zone,Razer Inc.,P00042042,2017.0,150.64,7
Game Zone,Razer Inc.,P00042742,2017.0,4896.38,137
Game Zone,Razer Inc.,P00044042,2017.0,1166.80,20
Game Zone,Razer Inc.,P00044942,2017.0,127.65,3
Game Zone,Razer Inc.,P00045242,2017.0,857.85,19
Game Zone,Razer Inc.,P00046342,2017.0,219.52,8
Game Zone,Razer Inc.,P00046942,2017.0,2280.38,34
Game Zone,Razer Inc.,P00047042,2017.0,535.56,12
Game Zone,Razer Inc.,P00048042,2017.0,5266.04,82
Game Zone,Razer Inc.,P00048642,2017.0,1005.68,13
Game Zone,Razer Inc.,P00050142,2017.0,220.41,79
Game Zone,Razer Inc.,P00050442,2017.0,3820.32,56
Game Zone,Razer Inc.,P00051142,2017.0,525.35,95
Game Zone,Razer Inc.,P00051542,2017.0,690.84,18
Game Zone,Razer Inc.,P00051742,2017.0,158.10,2
Game Zone,Razer Inc.,P00051842,2017.0,4375.84,56
Game Zone,Razer Inc.,P00052242,2017.0,2524.39,53
Game Zone,Razer Inc.,P00053842,2017.0,4849.92,144
Game Zone,Razer Inc.,P00054642,2017.0,24.70,2
Game Zone,Razer Inc.,P00055142,2017.0,43.26,14
Game Zone,Razer Inc.,P00055642,2017.0,350.28,12
Game Zone,Razer Inc.,P00056242,2017.0,156.60,27
Game Zone,Razer Inc.,P00056742,2017.0,586.30,11
Game Zone,Razer Inc.,P00057442,2017.0,14403.31,191
Game Zone,Razer Inc.,P00057642,2017.0,2322.60,474
Game Zone,Razer Inc.,P00058642,2017.0,2490.72,48
Game Zone,Razer Inc.,P00061142,2017.0,4226.61,89
Game Zone,Razer Inc.,P00064042,2017.0,1959.52,74
Game Zone,Razer Inc.,P00064442,2017.0,185.35,5
Game Zone,Razer Inc.,P00064842,2017.0,16.46,1
Game Zone,Razer Inc.,P00065342,2017.0,266.42,77
Game Zone,Razer Inc.,P00067542,2017.0,959.92,13
Game Zone,Razer Inc.,P00068142,2017.0,479.79,9
Game Zone,Razer Inc.,P00068242,2017.0,405.78,6
Game Zone,Razer Inc.,P00068442,2017.0,119.14,23
Game Zone,Razer Inc.,P00068642,2017.0,697.59,9
Game Zone,Razer Inc.,P00069342,2017.0,294.08,16
Game Zone,Razer Inc.,P00070042,2017.0,14220.36,266
Game Zone,Razer Inc.,P00070342,2017.0,13355.64,207
Game Zone,Razer Inc.,P00070642,2017.0,1423.29,33
Game Zone,Razer Inc.,P00071442,2017.0,8296.00,244
Game Zone,Razer Inc.,P00073242,2017.0,188.01,3
Game Zone,Razer Inc.,P00074242,2017.0,1104.00,80
Game Zone,Razer Inc.,P00076742,2017.0,843.15,11
Game Zone,Razer Inc.,P00077142,2017.0,192.60,3
Game Zone,Razer Inc.,P00077842,2017.0,497.59,17
Game Zone,Razer Inc.,P00078042,2017.0,18.30,5
Game Zone,Razer Inc.,P00078242,2017.0,582.90,15
Game Zone,Razer Inc.,P00078442,2017.0,173.88,18
Game Zone,Razer Inc.,P00079542,2017.0,7.59,1
Game Zone,Razer Inc.,P00079742,2017.0,1494.36,84
Game Zone,Razer Inc.,P00080742,2017.0,619.30,11
Game Zone,Razer Inc.,P00080842,2017.0,71.84,8
Game Zone,Razer Inc.,P00081142,2017.0,3151.20,101
Game Zone,Razer Inc.,P00081242,2017.0,37.00,2
Game Zone,Razer Inc.,P00081642,2017.0,37.08,3
Game Zone,Razer Inc.,P00082342,2017.0,3329.48,47
Game Zone,Razer Inc.,P00083442,2017.0,1847.50,25
Game Zone,Razer Inc.,P00083642,2017.0,589.41,9
Game Zone,Razer Inc.,P00084142,2017.0,203.40,36
Game Zone,Razer Inc.,P00084342,2017.0,11910.20,155
Game Zone,Razer Inc.,P00084642,2017.0,1418.64,23
Game Zone,Razer Inc.,P00085842,2017.0,1769.13,33
Game Zone,Razer Inc.,P00086142,2017.0,2500.50,50
Game Zone,Razer Inc.,P00086442,2017.0,22038.84,348
Game Zone,Razer Inc.,P00086642,2017.0,5029.12,64
Game Zone,Razer Inc.,P00086842,2017.0,3056.76,84
Game Zone,Razer Inc.,P00087242,2017.0,566.40,20
Game Zone,Razer Inc.,P00087542,2017.0,1263.61,17
Game Zone,Razer Inc.,P00087842,2017.0,823.16,26
Game Zone,Razer Inc.,P00088142,2017.0,480.89,19
Game Zone,Razer Inc.,P00089042,2017.0,165.50,50
Game Zone,Razer Inc.,P00089542,2017.0,1559.52,48
Game Zone,Razer Inc.,P00089942,2017.0,203.39,11
Game Zone,Razer Inc.,P00090342,2017.0,175.23,11
Game Zone,Razer Inc.,P00090742,2017.0,73.12,2
Game Zone,Razer Inc.,P00091342,2017.0,164.39,17
Game Zone,Razer Inc.,P00091542,2017.0,236.64,3
Game Zone,Razer Inc.,P00091942,2017.0,296.28,4
Game Zone,Razer Inc.,P00092442,2017.0,111.21,33
Game Zone,Razer Inc.,P00092942,2017.0,2550.60,39
Game Zone,Razer Inc.,P00093142,2017.0,46.08,2
Game Zone,Razer Inc.,P00101142,2017.0,916.69,29
Game Zone,Razer Inc.,P00101342,2017.0,7102.42,118
Game Zone,Razer Inc.,P00102042,2017.0,2047.89,39
Game Zone,Razer Inc.,P00102142,2017.0,7139.25,171
Game Zone,Razer Inc.,P00102242,2017.0,4167.72,108
Game Zone,Razer Inc.,P00102642,2017.0,10519.20,432
Game Zone,Razer Inc.,P00103042,2017.0,12736.00,199
Game Zone,Razer Inc.,P00103742,2017.0,133.44,3
Game Zone,Razer Inc.,P00104242,2017.0,702.99,9
Game Zone,Razer Inc.,P00104442,2017.0,113.35,5
Game Zone,Razer Inc.,P00104742,2017.0,26.18,2
Game Zone,Razer Inc.,P00105142,2017.0,20127.92,311
Game Zone,Razer Inc.,P00106042,2017.0,8919.15,291
Game Zone,Razer Inc.,P00106642,2017.0,842.96,41
Game Zone,Razer Inc.,P00108042,2017.0,587.10,15
Game Zone,Razer Inc.,P00108142,2017.0,62.64,2
Game Zone,Razer Inc.,P00108942,2017.0,1498.56,21
Game Zone,Razer Inc.,P00109042,2017.0,801.90,27
Game Zone,Razer Inc.,P00109942,2017.0,1302.72,24
Game Zone,Razer Inc.,P00110042,2017.0,1396.44,108
Game Zone,Razer Inc.,P00110342,2017.0,2518.00,50
Game Zone,Razer Inc.,P00110842,2017.0,33127.46,461
Game Zone,Razer Inc.,P00111342,2017.0,494.26,13
Game Zone,Razer Inc.,P00111942,2017.0,2260.94,239
Game Zone,Razer Inc.,P00112142,2017.0,9316.98,573
Game Zone,Razer Inc.,P00112642,2017.0,7978.10,170
Game Zone,Razer Inc.,P00112842,2017.0,2290.60,65
Game Zone,Razer Inc.,P00114242,2017.0,473.40,9
Game Zone,Razer Inc.,P00114342,2017.0,4303.41,201
Game Zone,Razer Inc.,P00114742,2017.0,1046.69,47
Game Zone,Razer Inc.,P00116442,2017.0,647.70,10
Game Zone,Razer Inc.,P00116842,2017.0,22473.93,291
Game Zone,Razer Inc.,P00116942,2017.0,2317.62,57
Game Zone,Razer Inc.,P00117142,2017.0,2381.40,140
Game Zone,Razer Inc.,P00117242,2017.0,5227.34,134
Game Zone,Razer Inc.,P00117442,2017.0,3434.76,406
Game Zone,Razer Inc.,P00117642,2017.0,8446.68,132
Game Zone,Razer Inc.,P00118742,2017.0,12327.39,243
Game Zone,Razer Inc.,P00119042,2017.0,2114.35,49
Game Zone,Razer Inc.,P00119742,2017.0,5827.50,222
Game Zone,Razer Inc.,P00119842,2017.0,348.90,30
Game Zone,Razer Inc.,P00120142,2017.0,2978.50,115
Game Zone,Razer Inc.,P00120442,2017.0,1950.17,61
Game Zone,Razer Inc.,P00120642,2017.0,3922.36,76
Game Zone,Razer Inc.,P00120842,2017.0,3478.55,145
Game Zone,Razer Inc.,P00122442,2017.0,9238.32,182
Game Zone,Razer Inc.,P00122542,2017.0,458.98,106
Game Zone,Razer Inc.,P00122642,2017.0,115.92,4
Game Zone,Razer Inc.,P00122742,2017.0,320.45,13
Game Zone,Razer Inc.,P00123242,2017.0,406.56,8
Game Zone,Razer Inc.,P00123342,2017.0,443.73,7
Game Zone,Razer Inc.,P00124542,2017.0,2617.90,47
Game Zone,Razer Inc.,P00124742,2017.0,1060.36,49
Game Zone,Razer Inc.,P00124942,2017.0,332.28,18
Game Zone,Razer Inc.,P00125042,2017.0,4346.25,95
Game Zone,Razer Inc.,P00125542,2017.0,725.70,15
Game Zone,Razer Inc.,P00125642,2017.0,686.91,21
Game Zone,Razer Inc.,P00125842,2017.0,677.55,15
Game Zone,Razer Inc.,P00126542,2017.0,323.19,19
Game Zone,Razer Inc.,P00127542,2017.0,8753.92,128
Game Zone,Razer Inc.,P00128042,2017.0,6274.40,124
Game Zone,Razer Inc.,P00128142,2017.0,1832.51,71
Game Zone,Razer Inc.,P00128442,2017.0,838.97,29
Game Zone,Razer Inc.,P00129242,2017.0,442.26,14
Game Zone,Razer Inc.,P00129842,2017.0,3253.62,211
Game Zone,Razer Inc.,P00130442,2017.0,582.76,68
Game Zone,Razer Inc.,P00131942,2017.0,53.62,2
Game Zone,Razer Inc.,P00132242,2017.0,2217.34,29
Game Zone,Razer Inc.,P00132942,2017.0,147.25,25
Game Zone,Razer Inc.,P00133542,2017.0,773.49,19
Game Zone,Razer Inc.,P00133642,2017.0,382.88,8
Game Zone,Razer Inc.,P00133842,2017.0,335.12,8
Game Zone,Razer Inc.,P00135242,2017.0,957.60,16
Game Zone,Razer Inc.,P00135342,2017.0,176.30,41
Game Zone,Razer Inc.,P00135542,2017.0,2316.93,33
Game Zone,Razer Inc.,P00136542,2017.0,917.62,97
Game Zone,Razer Inc.,P00136642,2017.0,43.40,4
Game Zone,Razer Inc.,P00137142,2017.0,2072.70,30
Game Zone,Razer Inc.,P00137442,2017.0,1080.80,28
Game Zone,Razer Inc.,P00137742,2017.0,163.92,4
Game Zone,Razer Inc.,P00138242,2017.0,63.60,6
Game Zone,Razer Inc.,P00138342,2017.0,1045.35,23
Game Zone,Razer Inc.,P00139542,2017.0,10628.76,138
Game Zone,Razer Inc.,P00140042,2017.0,4769.92,64
Game Zone,Razer Inc.,P00140442,2017.0,593.60,8
Game Zone,Razer Inc.,P00140742,2017.0,7666.71,249
Game Zone,Razer Inc.,P00141442,2017.0,549.84,12
Game Zone,Razer Inc.,P00141742,2017.0,27.42,1
Game Zone,Razer Inc.,P00144142,2017.0,22.65,3
Game Zone,Razer Inc.,P00145142,2017.0,165.24,3
Game Zone,Razer Inc.,P00145242,2017.0,582.54,14
Game Zone,Razer Inc.,P00145742,2017.0,4974.54,102
Game Zone,Razer Inc.,P00147042,2017.0,104.58,9
Game Zone,Razer Inc.,P00147542,2017.0,677.70,9
Game Zone,Razer Inc.,P00148242,2017.0,316.64,4
Game Zone,Razer Inc.,P00148342,2017.0,4327.84,88
Game Zone,Razer Inc.,P00149242,2017.0,579.92,8
Game Zone,Razer Inc.,P00151342,2017.0,3619.50,50
Game Zone,Razer Inc.,P00151542,2017.0,62.00,4
Game Zone,Razer Inc.,P00151742,2017.0,3979.50,175
Game Zone,Razer Inc.,P00151942,2017.0,203.60,10
Game Zone,Razer Inc.,P00152442,2017.0,1647.80,28
Game Zone,Razer Inc.,P00152742,2017.0,6027.70,109
Game Zone,Razer Inc.,P00153242,2017.0,47.28,3
Game Zone,Razer Inc.,P00153442,2017.0,989.25,15
Game Zone,Razer Inc.,P00153542,2017.0,57.30,3
Game Zone,Razer Inc.,P00153642,2017.0,3128.25,75
Game Zone,Razer Inc.,P00153842,2017.0,7564.24,184
Game Zone,Razer Inc.,P00154542,2017.0,1064.76,19
Game Zone,Razer Inc.,P00156042,2017.0,1149.48,36
Game Zone,Razer Inc.,P00156242,2017.0,2075.00,50
Game Zone,Razer Inc.,P00156342,2017.0,620.20,14
Game Zone,Razer Inc.,P00156842,2017.0,829.20,40
Game Zone,Razer Inc.,P00157042,2017.0,59.56,2
Game Zone,Razer Inc.,P00157142,2017.0,6221.60,80
Game Zone,Razer Inc.,P00157442,2017.0,65.88,2
Game Zone,Razer Inc.,P00158842,2017.0,1969.44,48
Game Zone,Razer Inc.,P00159342,2017.0,101.88,6
Game Zone,Razer Inc.,P00160842,2017.0,488.80,10
Game Zone,Razer Inc.,P00161142,2017.0,136.38,2
Game Zone,Razer Inc.,P00162142,2017.0,41.28,3
Game Zone,Razer Inc.,P00163642,2017.0,124.08,2
Game Zone,Razer Inc.,P00164342,2017.0,671.00,11
Game Zone,Razer Inc.,P00165442,2017.0,1653.16,148
Game Zone,Razer Inc.,P00166242,2017.0,1781.18,29
Game Zone,Razer Inc.,P00166842,2017.0,9.36,1
Game Zone,Razer Inc.,P00167442,2017.0,57.46,2
Game Zone,Razer Inc.,P00167642,2017.0,397.53,21
Game Zone,Razer Inc.,P00168342,2017.0,2367.26,37
Game Zone,Razer Inc.,P00168642,2017.0,310.31,7
Game Zone,Razer Inc.,P00169742,2017.0,8554.00,188
Game Zone,Razer Inc.,P00170942,2017.0,2292.00,60
Game Zone,Razer Inc.,P00171042,2017.0,200.96,4
Game Zone,Razer Inc.,P00171342,2017.0,2185.38,71
Game Zone,Razer Inc.,P00171542,2017.0,3155.68,88
Game Zone,Razer Inc.,P00172542,2017.0,543.40,13
Game Zone,Razer Inc.,P00172842,2017.0,6769.16,103
Game Zone,Razer Inc.,P00173442,2017.0,1043.64,26
Game Zone,Razer Inc.,P00174642,2017.0,35.82,6
Game Zone,Razer Inc.,P00175942,2017.0,54.74,14
Game Zone,Razer Inc.,P00176142,2017.0,852.04,17
Game Zone,Razer Inc.,P00176642,2017.0,1863.04,71
Game Zone,Razer Inc.,P00177342,2017.0,1484.61,123
Game Zone,Razer Inc.,P00177942,2017.0,6518.87,103
Game Zone,Razer Inc.,P00178142,2017.0,7298.28,99
Game Zone,Razer Inc.,P00178342,2017.0,8342.40,110
Game Zone,Razer Inc.,P00180242,2017.0,784.48,16
Game Zone,Razer Inc.,P00181342,2017.0,1829.88,26
Game Zone,Razer Inc.,P00181642,2017.0,2015.41,43
Game Zone,Razer Inc.,P00182242,2017.0,13213.44,192
Game Zone,Razer Inc.,P00182842,2017.0,613.52,8
Game Zone,Razer Inc.,P00183642,2017.0,3230.31,79
Game Zone,Razer Inc.,P00183742,2017.0,920.48,16
Game Zone,Razer Inc.,P00184442,2017.0,6880.98,146
Game Zone,Razer Inc.,P00185342,2017.0,1588.18,22
Game Zone,Razer Inc.,P00185442,2017.0,4901.65,65
Game Zone,Razer Inc.,P00186142,2017.0,1122.56,32
Game Zone,Razer Inc.,P00186642,2017.0,4895.32,92
Game Zone,Razer Inc.,P00186742,2017.0,38.20,2
Game Zone,Razer Inc.,P00189142,2017.0,1843.05,33
Game Zone,Razer Inc.,P00189442,2017.0,319.27,7
Game Zone,Razer Inc.,P00189542,2017.0,1110.36,19
Game Zone,Razer Inc.,P00189842,2017.0,6917.52,111
Game Zone,Razer Inc.,P00190042,2017.0,4241.60,160
Game Zone,Razer Inc.,P00190242,2017.0,1465.20,72
Game Zone,Razer Inc.,P00190742,2017.0,4605.75,89
Game Zone,Razer Inc.,P00191142,2017.0,108.10,46
Game Zone,Razer Inc.,P00191642,2017.0,2365.70,82
Game Zone,Razer Inc.,P00191742,2017.0,1118.70,45
Game Zone,Razer Inc.,P00192442,2017.0,706.02,14
Game Zone,Razer Inc.,P00193642,2017.0,2614.60,68
Game Zone,Razer Inc.,P00193842,2017.0,1645.20,60
Game Zone,Razer Inc.,P00193942,2017.0,1570.20,30
Game Zone,Razer Inc.,P00194042,2017.0,502.03,61
Game Zone,Razer Inc.,P00194142,2017.0,1853.18,49
Game Zone,Razer Inc.,P00194242,2017.0,3843.56,53
Game Zone,Razer Inc.,P00194342,2017.0,121.98,19
Game Zone,Razer Inc.,P00194442,2017.0,2883.60,120
Game Zone,Razer Inc.,P00194542,2017.0,4993.28,94
Game Zone,Razer Inc.,P00195142,2017.0,365.16,6
Game Zone,Razer Inc.,P00195342,2017.0,1315.02,93
Game Zone,Razer Inc.,P00195742,2017.0,3795.33,93
Game Zone,Razer Inc.,P00195842,2017.0,281.25,45
Game Zone,Razer Inc.,P00196242,2017.0,249.60,26
Game Zone,Razer Inc.,P00196342,2017.0,3734.64,57
Game Zone,Razer Inc.,P00196742,2017.0,3462.16,52
Game Zone,Razer Inc.,P00197242,2017.0,1071.36,16
Game Zone,Razer Inc.,P00198042,2017.0,7124.65,113
Game Zone,Razer Inc.,P00199642,2017.0,1915.44,24
Game Zone,Razer Inc.,P00199742,2017.0,684.18,14
Game Zone,Razer Inc.,P00200042,2017.0,70.98,7
Game Zone,Razer Inc.,P00200542,2017.0,55.36,2
Game Zone,Razer Inc.,P00200742,2017.0,370.75,5
Game Zone,Razer Inc.,P00201542,2017.0,469.20,34
Game Zone,Razer Inc.,P00202842,2017.0,157.40,2
Game Zone,Razer Inc.,P00202942,2017.0,261.03,11
Game Zone,Razer Inc.,P00203142,2017.0,893.70,15
